"player_slug","player_id","player_nickname","player_team","player_position","price_cartoletas","score_mean","score_no_cleansheets_mean","diff_home_away_s","n_games","score_mean_home","score_mean_away","shots_x_mean","fouls_mean","RB_mean","PE_mean","A_mean","I_mean","FS_mean","FF_mean","G_mean","DD_mean","DP_mean","status","price_diff","last_points"
"leo-artur",82644,"Léo Artur","266","mei",1.76,0.571428571428571,0.571428571428571,0.304775819057179,7,1.025,-0.0333333333333333,0.571428571428571,0.142857142857143,0,0.428571428571429,0,0,0.285714285714286,0.142857142857143,0,0,0,"Nulo",-0.23,0
"regis",82647,"Régis","264","mei",2.86,0.783333333333333,0.783333333333333,0.825460956283585,6,1.9,-0.333333333333333,0.333333333333333,0.166666666666667,0.333333333333333,0.166666666666667,0,0,0.666666666666667,0.166666666666667,0,0,0,"Nulo",-0.61,-2
"victor-rangel",82653,"Victor Rangel","263","ata",1.58,0.564285714285714,0.564285714285714,-0.373117191414889,14,0.328571428571429,0.8,0.571428571428571,1.21428571428571,0.214285714285714,0.785714285714286,0,0.214285714285714,1.78571428571429,0.428571428571429,0,0,0,"Dúvida",-0.38,0
"marcelo-rangel",82730,"Marcelo Rangel","290","gol",5.43,12.5,12.5,0,1,0,12.5,0,0,0,0,0,0,1,0,0,6,0,"Dúvida",1.43,12.5
"vinicius-araujo",82767,"Vinícius Araújo","314","ata",2.12,1.54666666666667,1.54666666666667,0.592286862409145,15,2.45714285714286,0.75,1.26666666666667,1.2,0.266666666666667,1.53333333333333,0,0.4,1.33333333333333,0.333333333333333,0.0666666666666667,0,0,"Nulo",-0.1,1.2
"joel",82787,"Joel","283","ata",1.94,1.325,1.325,0.352782250148975,4,2.2,1.03333333333333,0.75,0.75,0.5,0,0,0,0.5,0.5,0,0,0,"Nulo",-0.12,1
"daniel-amorim",82880,"Daniel Amorim","314","ata",5.13,1.36666666666667,1.36666666666667,-1.44708963555422,9,0.08,2.975,1,0.777777777777778,0,0.666666666666667,0,0.222222222222222,1,0.555555555555556,0.111111111111111,0,0,"Contundido",-0.1,0.3
"cristovam",82930,"Cristovam","354","lat",2.34,1.475,1.475,0.97317305195065,8,3.4,0.833333333333333,0.125,2.5,2,2.5,0,0,2.625,0.125,0,0,0,"Nulo",-0.24,-0.4
"otero",83004,"Otero","282","mei",9.81,4.35789473684211,4.35789473684211,0.80675075749909,19,5.51111111111111,3.32,3.21052631578947,2.10526315789474,0.631578947368421,1.73684210526316,0.0526315789473684,0.210526315789474,2.57894736842105,1.63157894736842,0.105263157894737,0,0,"Provável",1.02,10.9
"lucao",83199,"Lucão","266","ata",2.28,-0.2,-0.2,0.219841364048616,6,0.233333333333333,-0.633333333333333,0.333333333333333,0.5,0,0.333333333333333,0,0,0,0,0,0,0,"Nulo",-0.07,0
"gabriel",83257,"Gabriel","262","ata",19.57,9.61785714285714,9.61785714285714,1.01089644869024,28,11.0384615384615,8.38666666666667,3.46428571428571,1.14285714285714,0.285714285714286,1.96428571428571,0.214285714285714,0.607142857142857,1.07142857142857,1.21428571428571,0.892857142857143,0,0,"Provável",-2.37,-0.8
"patrick",83433,"Patrick","285","mei",8.82,4.30833333333333,4.30833333333333,-0.758012709267357,24,3.75,5.09,0.833333333333333,1.66666666666667,2.5,1.95833333333333,0.0416666666666667,0,1.5,0.583333333333333,0.0833333333333333,0,0,"Provável",-0.87,-0.3
"guilherme-parede",83438,"Guilherme Parede","285","ata",5.8,2.6375,2.63333333333333,-0.518719114286711,24,2.20909090909091,3,1.125,1,0.375,1.20833333333333,0.125,0.666666666666667,1.66666666666667,0.666666666666667,0.125,0,0,"Nulo",1.01,7.4
"leo-pereira",83528,"Léo Pereira","293","zag",8.09,2.31071428571429,0.525,-0.148383788721425,28,3.4,1.22142857142857,0.5,1.67857142857143,0.857142857142857,2.5,0,0.0714285714285714,0.535714285714286,0.285714285714286,0.0714285714285714,0,0,"Nulo",-0.91,2.2
"bruno-silva",83626,"Bruno Silva","267","mei",2.93,2.5,2.5,0,1,0,2.5,0,1,2,0,0,0,0,0,0,0,0,"Provável",-0.07,2.5
"rafinha",83681,"Rafinha","341","lat",4.66,4.43,3.93,0.441409507549214,10,4.75,4.21666666666667,1.2,0.4,1,0.9,0.1,0,0.6,0.5,0.1,0,0,"Provável",0.05,6.4
"neilton",83772,"Neilton","285","ata",5.24,1.88125,1.88125,-0.903473953952829,16,0.942857142857143,2.61111111111111,1.125,1.125,0.75,2.125,0,0.125,1.5625,0.875,0.0625,0,0,"Provável",-0.36,-1.2
"clayson",83817,"Clayson","264","ata",10.06,2.70333333333333,2.70333333333333,0.147172288412408,30,3.03125,2.32857142857143,0.866666666666667,1.23333333333333,0.633333333333333,1.76666666666667,0.166666666666667,0.133333333333333,1.6,0.366666666666667,0.1,0,0,"Nulo",0.19,4.7
"jean-carlos",84253,"Jean Carlos","290","mei",0.78,-2.8,-2.8,0,1,0,-2.8,0,2,0,1,0,0,0,0,0,0,0,"Nulo",-1.22,-2.8
"bruno-melo",84339,"Bruno Melo","356","lat",3.92,4.12857142857143,2.7,-2.17731493134833,14,1.85714285714286,6.4,0.571428571428571,1.07142857142857,0.5,1.21428571428571,0.214285714285714,0.0714285714285714,1,0.285714285714286,0.214285714285714,0,0,"Provável",-0.75,0.2
"rafinha",84381,"Rafinha","290","mei",3.04,1.97,1.97,-0.820473824006573,10,0.933333333333333,2.41428571428571,1.3,1.2,0.2,0.8,0,0.1,1,0.6,0.1,0,0,"Nulo",0.05,0.7
"danilo-barcelos",84382,"Danilo Barcelos","267","lat",5.35,3.18947368421053,1.97368421052632,0.512803687121629,19,3.67777777777778,2.75,0.789473684210526,1.94736842105263,1.21052631578947,2.47368421052632,0.105263157894737,0.0526315789473684,0.473684210526316,0.368421052631579,0.105263157894737,0,0,"Nulo",-1.56,-0.5
"fernando-sobral",84428,"Fernando Sobral","354","mei",5.34,2.13846153846154,2.13846153846154,-0.22857035494069,13,2.07142857142857,2.21666666666667,0.615384615384615,1.38461538461538,1.69230769230769,1.76923076923077,0,0.0769230769230769,0.846153846153846,0.461538461538462,0,0,0,"Provável",0.06,2.5
"bruno-alves",84462,"Bruno Alves","341","ata",0.78,-0.85,-0.383333333333333,0.855003375416997,6,-0.0666666666666667,-1.63333333333333,0.833333333333333,2.66666666666667,0.666666666666667,2,0,0,1,0.5,0,0,0,"Provável",-0.01,0.5
"valdo",84509,"Valdo","354","zag",4.67,2.50666666666667,1.50666666666667,-0.182146553445326,30,3.73571428571429,1.63333333333333,0.333333333333333,1.13333333333333,1.13333333333333,0.833333333333333,0.0666666666666667,0,0.566666666666667,0.233333333333333,0,0,0,"Provável",-0.97,0.8
"romarinho",84523,"Romarinho","356","ata",5.96,3.303125,3.303125,-0.659968805768342,32,2.74375,3.8625,0.78125,0.59375,0.625,1.625,0.125,0.09375,2.3125,0.28125,0.09375,0,0,"Provável",0.11,1.7
"lucao",84554,"Lucão","290","zag",1.85,1.2,1.2,0,1,0,1.2,0,0,1,1,0,0,0,0,0,0,0,"Nulo",-0.15,1.2
"lucas-romero",84558,"Lucas Romero","283","mei",3.2,2.45,2.45,-0.506902146633346,8,1.96666666666667,2.74,0.25,1.75,2.375,2.25,0,0.125,1.625,0.125,0,0,0,"Provável",-0.88,-2.4
"nico-lopez",84709,"Nico López","285","ata",12.06,2.23076923076923,2.23076923076923,0.910395411292147,26,3.35,0.925,1.53846153846154,1.26923076923077,0.846153846153846,1.92307692307692,0.115384615384615,0.576923076923077,0.615384615384615,0.807692307692308,0.0384615384615385,0,0,"Nulo",-0.71,-1.6
"luan-peres",84847,"Luan Peres ","277","zag",1.62,0.688888888888889,-0.977777777777778,0.535312196937563,9,0.25,0.814285714285714,0.333333333333333,1.77777777777778,0.666666666666667,1.88888888888889,0,0,0.333333333333333,0.222222222222222,0,0,0,"Suspenso",-1.27,-7.4
"erik",84848,"Erik","263","ata",9.76,2.56,2.56,1.55515870887889,10,4.5,0.62,0.9,1.5,0.7,2,0.1,0.3,2.5,0.5,0.1,0,0,"Provável",0.13,2
"lucas-frigeri",84854,"Lucas Frigeri","314","gol",6.54,4.95,3.7,-4.89099714603185,4,2.7,11.7,0,0,0,1,0,0,0,0,0,2.5,0,"Provável",3.13,16.4
"abner-felipe",84860,"Abner Felipe","293","lat",5.09,6.325,3.825,0,4,0,6.325,0,2,1.5,2.25,0.5,0,1.5,0,0,0,0,"Nulo",0.28,6
"alex-silva",84861,"Alex Silva","314","lat",4.35,1.7,1.7,0,1,1.7,0,2,3,1,1,0,0,3,1,0,0,0,"Provável",-0.65,1.7
"euller",84890,"Euller ","341","lat",3.67,1.58125,1.26875,-0.0270488529949075,16,1.44285714285714,1.68888888888889,1.0625,1.25,0.75,1.3125,0,0.125,0.6875,0.5625,0,0,0,"Provável",0.47,2.4
"henrique",84893,"Henrique","267","lat",3.86,2.645,0.895,-0.10327884522309,20,2.61666666666667,2.6875,0.15,1.5,0.95,1.15,0,0,1.75,0.1,0,0,0,"Provável",-0.39,-1.5
"dodo",84927,"Dodô","356","mei",2.74,-0.15,-0.15,0.190298944915203,4,0.25,-0.55,0,0.25,0,0.5,0,0,0.25,0,0,0,0,"Nulo",-0.42,-1.1
"marcos-felipe",85004,"Marcos Felipe ","266","gol",2.16,4.53333333333333,2.03333333333333,-1.64133104135641,6,3.7,5.36666666666667,0,0.333333333333333,0.166666666666667,1,0,0,0.5,0,0,1.16666666666667,0,"Provável",-0.62,0.6
"berrio",85300,"Berrío ","262","ata",5.06,1.16875,1.16875,-0.638365911777034,16,0.5,1.57,0.5,1.0625,0.5,1,0.125,0,0.25,0.375,0.0625,0,0,"Nulo",-0.12,-0.3
"valdivia",85423,"Valdívia","267","mei",3.39,1.325,1.325,-0.732901653003956,12,0.683333333333333,1.96666666666667,0.666666666666667,0.916666666666667,0.416666666666667,1.16666666666667,0.0833333333333333,0,0.916666666666667,0.416666666666667,0,0,0,"Nulo",-0.47,0
"alex-santana",85465,"Alex Santana","263","mei",9.15,3.94583333333333,3.94583333333333,-0.300843773177789,24,3.79166666666667,4.1,1.45833333333333,0.875,0.708333333333333,1.25,0.0416666666666667,0.0416666666666667,1.54166666666667,0.791666666666667,0.208333333333333,0,0,"Suspenso",-0.51,-2.9
"leo",85626,"Léo","276","lat",3.01,0.625,-0.625,0.559579184082867,4,5.6,-1.03333333333333,0.25,1.25,0.5,1.5,0,0,0.5,0.25,0,0,0,"Provável",-0.62,-2.6
"aylon",85930,"Aylon","315","ata",2.38,1.25555555555556,1.25555555555556,-1.23512277827198,9,0.45,2.86666666666667,0.222222222222222,0.666666666666667,0.555555555555556,0.444444444444444,0.111111111111111,0,0.888888888888889,0.111111111111111,0,0,0,"Provável",-0.72,-0.5
"hyoran",85931,"Hyoran","275","mei",4.31,2.67142857142857,2.67142857142857,1.40449237129848,7,5.2,1.66,1.42857142857143,1.42857142857143,0.714285714285714,1,0.142857142857143,0,0.857142857142857,0.714285714285714,0,0,0,"Nulo",-0.29,-1.1
"mosquera",86116,"Mosquera","314","mei",2.43,0.890909090909091,0.890909090909091,-0.579281073510208,11,0.38,1.31666666666667,0.272727272727273,0.909090909090909,0.727272727272727,1.09090909090909,0,0,1.27272727272727,0.272727272727273,0,0,0,"Provável",0.19,0.5
"borja",86120,"Borja","275","ata",5.25,2.6875,2.6875,-1.42567138168249,8,1.62,4.46666666666667,1.5,1,0.25,1,0.125,0.25,1,0.875,0.125,0,0,"Nulo",-2.12,-0.1
"wanderson",86143,"Wanderson","265","zag",1.61,0.228571428571429,0.228571428571429,-0.496562299936651,7,-0.2,0.55,0.142857142857143,0.857142857142857,0.571428571428571,0.571428571428571,0,0,0.142857142857143,0.142857142857143,0,0,0,"Dúvida",0.11,0.7
"natanael",86264,"Natanael","285","lat",3.92,1.38333333333333,-0.0333333333333333,0.655592046266459,6,2.95,0.6,0.333333333333333,2.16666666666667,1.83333333333333,2.66666666666667,0,0,0.833333333333333,0.333333333333333,0,0,0,"Provável",-0.54,1
"luanderson",86380,"Luanderson ","314","mei",3.1,2.65,2.65,-0.164210084685754,12,2.65,2.65,0.166666666666667,1.5,2,1.58333333333333,0,0,1.91666666666667,0.0833333333333333,0,0,0,"Nulo",0.5,3.5
"victor-luis",86410,"Victor Luis","275","lat",3.86,-0.2,-1.2,-2.1952514001079,5,-1.45,0.633333333333333,0.6,2.4,0.6,0.6,0,0,0.6,0.6,0,0,0,"Nulo",-0.61,-1.2
"pablo-dyego",86444,"Pablo Dyego","266","ata",2.1,1.52222222222222,1.52222222222222,-0.201876669080856,9,1.475,1.56,0.444444444444444,0.222222222222222,0.555555555555556,0.222222222222222,0,0.222222222222222,0.666666666666667,0.222222222222222,0,0,0,"Nulo",-0.24,2
"everton-felipe",86519,"Everton Felipe","293","mei",2.17,0.75,0.75,0.0603123007281855,8,1.06666666666667,0.56,0.5,0.5,0.375,1.5,0,0,1.25,0.375,0,0,0,"Nulo",-0.17,0.4
"tche-tche",86686,"Tchê Tchê","276","mei",4.82,2.06764705882353,2.06764705882353,0.614355752892737,34,2.89444444444444,1.1375,0.852941176470588,1.52941176470588,1.38235294117647,1.94117647058824,0,0.0294117647058824,1.23529411764706,0.441176470588235,0.0294117647058824,0,0,"Nulo",-0.3,-1.1
"richard",86711,"Richard","267","mei",3.95,1.6,1.6,-0.317830664179502,26,1.4,1.74666666666667,0.346153846153846,1.69230769230769,1.5,1.5,0.0384615384615385,0,1.15384615384615,0.192307692307692,0,0,0,"Suspenso",0.2,-0.6
"joao-lucas",86740,"João Lucas","354","lat",9.16,2.36875,1.43125,0.0304006013556049,32,3.5875,1.27333333333333,0.625,0.625,1.125,1.96875,0,0.125,0.3125,0.28125,0.03125,0,0,"Suspenso",-0.66,0.8
"felipe-ferreira",86749,"Felipe Ferreira","267","mei",2.49,0.888888888888889,0.888888888888889,0.00418170437470073,9,1.1,0.72,0.777777777777778,0.111111111111111,0,0.444444444444444,0,0,0.555555555555556,0.333333333333333,0,0,0,"Nulo",-0.16,0.7
"everton",86757,"Everton","284","ata",17.49,6.99666666666667,6.99666666666667,0.764793488420326,30,7.975,5.87857142857143,2.23333333333333,0.733333333333333,1.2,1.73333333333333,0.166666666666667,0.0666666666666667,1.13333333333333,1.06666666666667,0.366666666666667,0,0,"Nulo",-0.39,5.3
"luan",86759,"Luan","284","ata",11.16,5.295,5.295,0.780699715172353,20,6.25454545454546,4.12222222222222,1.45,0.55,0.8,2.8,0.3,0.15,1.75,0.7,0.2,0,0,"Nulo",-1.04,2
"matheus-rossetto",86766,"Matheus Rossetto","293","mei",2.44,0.214285714285714,0.214285714285714,0.850572012546986,7,1.85,-0.44,0,1.85714285714286,1.28571428571429,2.14285714285714,0,0,0.571428571428571,0,0,0,0,"Nulo",-0.05,0.5
"joao-paulo",86770,"João Paulo","314","mei",5.67,2.86785714285714,2.86785714285714,0.0700840239800065,28,3.11333333333333,2.58461538461538,0.892857142857143,1.82142857142857,1.42857142857143,2.60714285714286,0,0.0357142857142857,1.60714285714286,0.428571428571429,0.178571428571429,0,0,"Provável",-1.07,0.3
"jordi",86776,"Jordi","341","gol",10.81,6.03793103448276,4.48620689655172,0.763819562514829,29,7.3,4.48461538461538,0,0.275862068965517,0,0.620689655172414,0,0,0.137931034482759,0,0,2.44827586206897,0.0689655172413793,"Provável",0.32,2
"raniel",86797,"Raniel","276","ata",5.21,1.22,1.22,-0.105125246418928,15,1.3,1.16666666666667,1.2,1.6,0.333333333333333,1,0.0666666666666667,0.4,1.2,0.533333333333333,0.0666666666666667,0,0,"Nulo",-0.16,-2.3
"ewandro",86842,"Ewandro","266","ata",2.26,-1.25,-1.25,0,2,0,-1.25,0,1,0,0,0,0,0,0,0,0,0,"Dúvida",-0.2,0
"jose-welison",86859,"José Welison","282","mei",3.53,1.23888888888889,1.23888888888889,-0.165317925403257,18,1.2375,1.24,0.444444444444444,1.38888888888889,1.33333333333333,1.83333333333333,0,0,0.666666666666667,0.333333333333333,0,0,0,"Provável",-0.1,-1.4
"willian-popp",86890,"Willian Popp","354","ata",1.81,-1.8,-1.8,0,1,-1.8,0,0,2,0,1,0,1,0,0,0,0,0,"Provável",-1.19,-1.8
"gustavo",86932,"Gustavo","264","ata",5.43,2.8625,2.8625,0.132350353538124,24,3.16923076923077,2.5,1.375,1.375,0.25,0.375,0.0833333333333333,0.333333333333333,0.791666666666667,0.75,0.208333333333333,0,0,"Nulo",-0.01,7.2
"emerson-santos",86972,"Emerson Santos","285","zag",4.12,2.89090909090909,1.07272727272727,-0.147592473923209,11,4.43333333333333,2.3125,0.272727272727273,1.45454545454545,1.18181818181818,2,0,0.0909090909090909,0.272727272727273,0,0.0909090909090909,0,0,"Dúvida",-0.3,-0.5
"leonardo",86973,"Leonardo","284","lat",5.41,2.7,0.477777777777778,0.192514626350209,9,3.425,2.12,0.777777777777778,1.22222222222222,0.777777777777778,2,0,0,0.111111111111111,0.333333333333333,0,0,0,"Nulo",-0.95,-0.3
"nathan",87009,"Nathan","282","mei",5.95,2.97894736842105,2.97894736842105,-0.626481802262002,19,2.375,3.41818181818182,0.842105263157895,1.36842105263158,1.05263157894737,1.26315789473684,0,0,0.421052631578947,0.315789473684211,0.210526315789474,0,0,"Contundido",-0.24,4
"zeca",87192,"Zeca","285","lat",7.31,3.68,1.93,0.00319695707025338,20,4.37272727272727,2.83333333333333,0.2,0.85,1.95,2,0,0,0.3,0.15,0,0,0,"Provável",0.04,1.4
"pedro-henrique",87225,"Pedro Henrique","293","zag",8.55,4.43333333333333,1.76666666666667,0.336533919625598,15,6.52,3.39,0.333333333333333,0.133333333333333,1,1.4,0,0,0.866666666666667,0.2,0,0,0,"Provável",-0.14,4.1
"soteldo",87258,"Soteldo","277","mei",10.49,4.378125,4.378125,2.05060245563983,32,7.03333333333333,2.03529411764706,1.78125,1.09375,0.65625,2.09375,0.15625,0.65625,1.5,0.75,0.28125,0,0,"Provável",2.7,16.9
"kannemann",87342,"Kannemann","284","zag",13.53,5.15882352941177,2.80588235294118,-0.319979203752841,17,4.95454545454545,5.53333333333333,0.176470588235294,2.17647058823529,2.64705882352941,1.64705882352941,0,0,1.11764705882353,0.117647058823529,0.0588235294117647,0,0,"Nulo",0.07,10.8
"gabriel",87393,"Gabriel","263","zag",8.48,3.10882352941176,1.63823529411765,0.389710274065742,34,3.8625,2.43888888888889,0.323529411764706,0.823529411764706,1.17647058823529,1.61764705882353,0.0294117647058824,0.0294117647058824,0.794117647058823,0.205882352941176,0.0294117647058824,0,0,"Provável",-0.79,0
"caique-sa",87437,"Caíque Sá","315","lat",2.77,1.74,0.74,0.0647436635981976,5,3.55,0.533333333333333,1,1.8,1.2,1.8,0,0,0.8,0.8,0,0,0,"Nulo",-1.27,1.4
"thaciano",87470,"Thaciano","284","mei",4.83,2.72727272727273,2.72727272727273,0.30695362559586,22,3.35555555555556,2.29230769230769,0.818181818181818,1.13636363636364,1.22727272727273,0.818181818181818,0.0454545454545455,0.136363636363636,0.681818181818182,0.318181818181818,0.0909090909090909,0,0,"Contundido",-1.43,0.5
"vitor-bueno",87552,"Vitor Bueno","276","mei",7.5,3.51481481481481,3.51481481481481,0.197846870682806,27,3.93846153846154,3.12142857142857,1.11111111111111,0.777777777777778,0.851851851851852,1.7037037037037,0.037037037037037,0,1.14814814814815,0.592592592592593,0.185185185185185,0,0,"Nulo",1.21,8.3
"trellez",87679,"Tréllez","285","ata",4.35,1.575,1.575,0.264154992748736,4,2.3,1.33333333333333,2.25,1.25,0.25,0.5,0,1.25,1,1.5,0,0,0,"Provável",-1.03,-2.3
"yago-felipe",87747,"Yago Felipe","290","mei",7.01,3.31,3.31,0.170516074959792,30,3.6625,2.90714285714286,0.5,1.33333333333333,1.63333333333333,1.4,0.0666666666666667,0.0666666666666667,1.63333333333333,0.233333333333333,0.0666666666666667,0,0,"Provável",1.48,11.2
"arrascaeta",87863,"Arrascaeta","262","mei",17,10.4136363636364,10.4136363636364,2.95029945245432,22,13.6083333333333,6.58,1.81818181818182,1.13636363636364,1.5,3.63636363636364,0.590909090909091,0,2,0.863636363636364,0.590909090909091,0,0,"Dúvida",-3.21,1.8
"sornoza",87877,"Sornoza","264","mei",4.81,1.75263157894737,1.75263157894737,1.48345120061869,19,3.31818181818182,-0.4,1.21052631578947,1.31578947368421,0.736842105263158,1.21052631578947,0.0526315789473684,0.0526315789473684,0.947368421052632,0.684210526315789,0,0,0,"Nulo",0.46,2.8
"matheus-vargas",87929,"Matheus Vargas","356","mei",2.2,1.6,1.6,0,2,0,1.6,0,1.5,1,0.5,0,0,2,0,0,0,0,"Dúvida",-0.79,-0.8
"gustavo-scarpa",87999,"Gustavo Scarpa","275","mei",6.89,3.92916666666667,3.92916666666667,0.871117422217041,24,5,2.66363636363636,1.83333333333333,0.708333333333333,0.666666666666667,2.25,0.166666666666667,0.0833333333333333,0.791666666666667,0.833333333333333,0.166666666666667,0,0,"Nulo",1,8
"jorge",88065,"Jorge","277","lat",16.37,6.79310344827586,4.20689655172414,0.990500817019287,29,7.5625,5.84615384615384,1,1.20689655172414,1.93103448275862,2.10344827586207,0.137931034482759,0.0689655172413793,1.58620689655172,0.482758620689655,0.0344827586206897,0,0,"Provável",0.81,10.2
"yuri",88125,"Yuri","263","mei",1.99,1.07647058823529,1.07647058823529,-0.260222946869346,17,1,1.21666666666667,0.294117647058824,1.82352941176471,1.11764705882353,0.588235294117647,0,0,0.941176470588235,0.176470588235294,0,0,0,"Nulo",0.09,-0.5
"paulo-ricardo",88224,"Paulo Ricardo","290","zag",2.22,-0.3,-0.3,0,1,0,-0.3,0,0,0,1,0,0,0,0,0,0,0,"Nulo",-0.78,-0.3
"daniel-guedes",88225,"Daniel Guedes ","290","lat",5.6,2.30714285714286,0.878571428571428,-0.275486530088277,14,2.45555555555556,2.04,0.214285714285714,1.78571428571429,1.57142857142857,2.5,0,0.142857142857143,0.5,0.142857142857143,0,0,0,"Suspenso",1.1,6.9
"gabriel-dias",88368,"Gabriel Dias","356","mei",5.57,2.175,2.175,0.870829671381326,28,3.34285714285714,1.00714285714286,0.392857142857143,1.57142857142857,1.32142857142857,0.821428571428571,0.0714285714285714,0.107142857142857,1.35714285714286,0.178571428571429,0.0714285714285714,0,0,"Provável",1.34,9
"marlon",88427,"Marlon","356","mei",2.85,0.621052631578947,0.621052631578947,-0.621625207601433,19,0.0777777777777778,1.11,0.105263157894737,1,0.789473684210526,0.473684210526316,0,0.0526315789473684,0.631578947368421,0.0526315789473684,0,0,0,"Nulo",-0.56,-0.5
"vinicius-tanque",88651,"Vinícius Tanque","263","ata",1.22,0.00999999999999994,0.00999999999999994,-0.314876422266161,10,-0.16,0.18,0.3,0.9,0,0.4,0,0.1,0.7,0.2,0,0,0,"Provável",-0.01,1
"leandro-carvalho",88669,"Leandro Carvalho","354","ata",9.49,2.82692307692308,2.82692307692308,0.365251453029961,26,3.38571428571429,2.19090909090909,1.30769230769231,0.846153846153846,0.692307692307692,1.84615384615385,0.0769230769230769,0.153846153846154,1.30769230769231,0.653846153846154,0.115384615384615,0,0,"Provável",-0.38,0.5
"bruno-savio",89101,"Bruno Sávio","314","ata",1.34,0.68,0.68,0.227226968831969,5,1.03333333333333,0.15,0.6,0.8,0.8,1.6,0,0,0.2,0.4,0,0,0,"Contundido",-0.88,-3.1
"jean",89150,"Jean","263","mei",3.44,0.685714285714286,0.828571428571429,-0.56303274298683,7,0.533333333333333,1.6,0.428571428571429,0.857142857142857,0.714285714285714,0.285714285714286,0,0,0.285714285714286,0.428571428571429,0,0,0,"Provável",0.1,2.5
"iago-maidana",89226,"Iago Maidana","282","zag",4.16,3.11666666666667,3.11666666666667,-2.36881311251671,6,-0.2,4.775,0.833333333333333,1.16666666666667,1.33333333333333,1.5,0,0,0.833333333333333,0.5,0.166666666666667,0,0,"Nulo",0.5,4.3
"gerson",89256,"Gerson","262","mei",9.54,3.80384615384615,3.80384615384615,0.739106192662839,26,4.82307692307692,2.78461538461538,0.730769230769231,2.07692307692308,1.38461538461538,1.92307692307692,0.115384615384615,0,2.96153846153846,0.346153846153846,0.0769230769230769,0,0,"Provável",0.23,3.9
"joao-pedro",89273,"João Pedro ","265","lat",4.76,2.925,2.09166666666667,-0.324846988723687,12,3.1,2.8375,0.833333333333333,2.08333333333333,1.25,0.916666666666667,0,0,1.08333333333333,0.5,0.0833333333333333,0,0,"Provável",-0.64,0.7
"igor-rabello",89493,"Igor Rabello","282","zag",9.67,2.20625,1.1125,-0.341464599486232,32,2.56666666666667,1.88823529411765,0.3125,1.25,1.15625,1,0,0.03125,0.625,0.21875,0,0,0,"Nulo",1.5,9.2
"gustavo-ferrareis",89815,"Gustavo Ferrareis","314","mei",2.67,0.73,0.73,-0.492130937066639,10,0.36,1.1,1.5,1.2,0.5,2.1,0,0.1,1.3,1.1,0,0,0,"Nulo",-0.54,0.7
"dodi",89883,"Dodi","266","mei",1.67,1.2,1.2,-0.102171004505586,7,1.24,1.1,0,1,1.42857142857143,0.285714285714286,0,0,1,0,0,0,0,"Suspenso",-1.1,-3.8
"bruno-ramires",89924,"Bruno Ramires","341","mei",3.81,1.3,1.3,-1.2942076165388,3,0.45,3,0.333333333333333,1.66666666666667,1.66666666666667,1,0,0,0.333333333333333,0.333333333333333,0,0,0,"Nulo",-0.37,0.2
"bruno-pacheco",90061,"Bruno Pacheco","315","lat",12.76,4.096875,3.003125,-0.133744464954422,32,4.2875,3.90625,0.21875,1.6875,1.90625,2.375,0.15625,0,2.1875,0.15625,0,0,0,"Nulo",-1.72,-0.2
"yago-rocha",90118,"Yago Rocha","290","lat",2.3,1.8047619047619,0.614285714285714,0.246921914920912,21,2.81111111111111,1.05,0.19047619047619,1.0952380952381,0.857142857142857,1.61904761904762,0,0.0476190476190476,1,0.142857142857143,0,0,0,"Provável",0.12,1.7
"bruno-henrique",90285,"Bruno Henrique","262","ata",19.74,7.653125,7.653125,2.56938688575288,32,10.7375,4.56875,2.59375,1.9375,0.78125,1.65625,0.125,0.28125,2.1875,1.125,0.59375,0,0,"Provável",-0.78,-0.3
"pedro-rocha",90302,"Pedro Rocha","283","ata",9.19,2.45217391304348,2.45217391304348,-0.72215895513726,23,1.85,3.10909090909091,1.21739130434783,1,0.695652173913043,2.56521739130435,0.0869565217391304,0.130434782608696,1.39130434782609,0.608695652173913,0.0869565217391304,0,0,"Dúvida",-0.12,0.8
"david",90309,"David","283","ata",4.62,1.309375,1.290625,-0.261146147467266,32,1.21875,1.4,1.21875,1.65625,0.59375,1.40625,0.0625,0.40625,0.875,0.6875,0,0,0,"Provável",0.26,1
"moises",90444,"Moisés","265","lat",13.32,4.7,3.03333333333333,-1.15683536756843,30,3.58,5.82,0.566666666666667,2,2.53333333333333,1.73333333333333,0.0666666666666667,0.0666666666666667,0.566666666666667,0.4,0,0,0,"Provável",-0.05,4.4
"marcinho",90458,"Marcinho","356","ata",8.16,5.62857142857143,5.62857142857143,-1.4529981193809,7,3.96666666666667,6.875,1.14285714285714,1,1.42857142857143,1.42857142857143,0.285714285714286,0.428571428571429,0.857142857142857,0.285714285714286,0.285714285714286,0,0,"Provável",0.33,4.9
"yuri-lima",90569,"Yuri Lima","266","mei",2.04,0.4125,0.4125,0.494796879268882,24,1.28,-0.207142857142857,0.333333333333333,2.04166666666667,1.25,1.58333333333333,0,0,0.625,0.291666666666667,0,0,0,"Provável",0.37,1.7
"leo-sena",90572,"Léo Sena","290","mei",10.15,5.209375,5.209375,-0.0284887356081333,32,5.35294117647059,5.04666666666667,0.25,1.46875,2.9375,2.71875,0.0625,0,4.59375,0.21875,0,0,0,"Provável",0.21,8.2
"getulio",90573,"Getúlio","314","ata",6.02,2.3375,2.3375,1.25087179180473,8,4.33333333333333,1.14,0.875,1,1,0.75,0,0.375,1.25,0.375,0,0,0,"Nulo",-1.49,-1.3
