"Rodada","ClubeID","AtletaID","Jogos","Pontos","PontosMedia","Preco","PrecoVariacao","FS","PE","A","FT","FD","FF","G","I","PP","RB","FC","GC","CA","CV","SG","DD","DP","GS"
29,264,88056,22,1.9,3.7,8.76,-0.06,45,64,2,2,14,9,3,4,0,20,22,0,2,0,0,0,0,0
29,264,51413,2,0,13.55,8.99,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0
29,264,37657,13,0,2.71,9.88,0,2,12,0,0,2,4,0,3,0,8,8,0,0,0,5,0,0,0
29,264,80287,5,0,10.64,10.26,0,8,15,0,1,3,3,5,4,0,8,9,0,1,0,0,0,0,0
29,264,38959,22,1.2,4.64,10.82,0.22,42,41,1,0,12,9,8,11,0,14,17,0,2,0,0,0,0,0
29,264,38523,11,-1,2.76,11.89,-1.28,8,31,1,1,2,3,0,0,0,11,9,0,3,0,3,0,0,0
29,264,38398,23,0.5,3.21,12.03,-2.27,29,109,4,3,15,15,2,4,0,21,19,0,2,0,0,0,0,0
29,264,42500,22,0,4.56,12.38,0,20,72,1,0,1,4,0,1,0,46,27,0,3,1,10,0,0,0
29,264,54395,18,3.4,4.54,12.46,-0.55,24,72,5,0,2,3,4,0,0,24,13,0,2,0,0,0,0,0
29,264,60852,15,0,6.62,12.67,0,3,27,4,0,0,1,2,0,0,21,9,0,1,0,8,0,0,0
29,264,52190,22,9.8,2.45,12.73,0.96,18,33,0,0,2,1,1,0,0,37,22,0,4,0,0,0,0,0
29,264,73635,14,0,1.13,13.38,0,24,13,0,0,3,2,1,2,0,2,10,0,1,0,0,0,0,0
29,264,45125,28,2.66,4.5,17.18,-0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,264,68923,25,1.2,3.49,18.3,-1.87,9,31,0,1,5,6,1,1,0,19,17,0,6,0,12,0,0,0
29,264,38315,26,6.7,5.28,19.38,-0.13,14,146,8,1,14,10,12,2,0,18,15,0,4,0,0,0,0,0
29,264,42234,27,2,4.71,20.61,-0.31,2,16,0,0,0,0,0,0,0,0,0,0,2,0,12,41,0,24
29,266,91128,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,266,91815,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,266,92438,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,266,92848,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,266,49673,1,0,-1,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
29,266,80399,4,1.6,0.55,1.47,0.24,5,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
29,266,80537,5,0,0.84,1.69,0,6,7,0,0,2,3,0,1,0,1,4,0,0,0,0,0,0,0
29,266,82740,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,266,92290,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,266,68884,1,0,-2,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,266,84889,5,-1.1,1.68,2.08,-0.62,0,9,0,0,0,0,0,0,0,3,4,0,1,0,2,0,0,0
29,266,85626,4,0,2.77,3.33,0,2,18,1,0,0,1,0,0,0,4,4,0,0,0,1,0,0,0
29,266,92497,3,0,2.43,3.53,0,1,7,0,0,0,1,0,0,0,11,9,0,3,0,0,0,0,0
29,266,36650,12,0.5,0.34,3.64,0.01,3,11,1,0,2,1,0,0,0,3,4,0,0,1,0,0,0,0
29,266,86411,4,0,5.2,3.68,0,5,13,1,0,0,1,0,0,0,5,4,0,0,0,2,0,0,0
29,266,80188,22,0,1.19,3.99,0.16,42,36,0,0,7,7,4,6,0,6,28,0,8,1,0,0,0,0
29,266,90366,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,266,80400,3,0,3.37,4.32,0,2,3,0,0,2,0,0,0,0,5,1,0,0,0,0,0,0,0
29,266,39572,12,0,2.46,4.58,0,14,37,1,0,2,1,0,0,0,12,13,0,4,0,4,0,0,0
29,266,38440,14,0.5,1.16,5.17,-0.03,11,13,0,0,0,1,0,0,0,22,27,0,5,0,0,0,0,0
29,266,84684,13,7.2,1.58,5.31,0.59,17,5,1,0,4,3,1,3,0,3,8,0,0,1,0,0,0,0
29,266,38365,8,0,2.17,5.42,0,6,22,1,0,0,1,0,1,0,9,7,0,3,0,2,0,0,0
29,266,71090,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,266,81952,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,266,87999,19,0,3.02,6.01,0,23,71,1,0,8,4,4,2,0,22,22,0,3,0,0,0,0,0
29,266,85121,2,10.1,5.7,6.08,1.1,5,6,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0
29,266,38194,17,0,1.78,7.44,0,10,31,0,0,2,1,0,4,0,14,8,0,3,1,5,0,0,0
29,266,42222,12,2.7,-0.01,7.72,0.67,15,24,0,0,0,3,0,0,0,2,8,0,1,0,0,0,0,0
29,266,37662,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,266,38279,17,3.2,1.08,8.19,0.79,17,38,2,2,6,12,2,11,0,5,36,0,3,1,0,0,0,0
29,266,37688,10,0,3.45,10.86,0,20,36,1,1,6,5,2,3,0,9,13,0,3,0,0,0,0,0
29,266,71162,15,0,2.98,11.5,0,10,31,2,1,3,7,3,0,0,8,12,0,2,0,0,0,0,0
29,266,87211,29,2.91,3.38,12.06,-0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,266,89256,23,6.3,1.59,12.25,0.71,44,54,3,0,7,9,0,8,0,17,28,0,4,0,0,0,0,0
29,266,68887,22,-1.5,2.19,12.68,-1.11,14,68,1,1,4,2,0,0,0,24,24,0,3,2,7,0,0,0
29,266,62047,26,0.9,2.39,13.53,-0.21,11,96,0,0,7,16,3,0,0,37,24,0,4,0,0,0,0,0
29,266,72097,12,0,3.31,14.15,0,7,36,0,0,2,3,0,1,0,17,11,0,0,1,5,0,0,0
29,266,71892,21,0,4.11,14.38,0,29,97,0,0,0,8,1,1,0,43,29,0,3,0,7,0,0,0
29,266,80538,16,-1.1,2.26,15.54,-1.13,12,18,1,0,2,2,0,3,0,18,14,2,4,0,5,0,0,0
29,266,38431,27,2.7,4.31,15.64,-2.26,2,9,0,0,0,0,0,0,0,0,0,0,3,0,9,48,1,36
29,266,80370,24,0,3.9,20.88,0,35,59,0,1,3,15,2,2,0,57,42,0,7,0,0,0,0,0
29,266,38162,19,0,5.25,25.04,0,51,50,5,1,13,13,7,6,1,6,30,0,3,0,0,0,0,0
29,267,74067,10,0,-0.29,0.82,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,7,0,16
29,267,87483,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,267,92057,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,267,82510,1,0,1.2,1.05,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
29,267,60802,6,-3.3,0.28,1.16,-0.65,5,13,0,0,1,2,0,0,0,6,15,0,1,0,0,0,0,0
29,267,92696,1,0,0,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,267,89641,2,0,0.35,1.71,0,3,4,0,0,0,1,0,1,0,1,3,0,0,0,0,0,0,0
29,267,74081,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,267,61986,3,0,-0.27,2.18,0,3,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29,267,73421,5,-0.3,3.82,2.18,-0.06,1,5,0,1,0,0,1,0,0,3,5,0,2,0,2,0,0,0
29,267,86776,8,0,0.12,2.27,0,0,5,0,0,0,0,0,0,0,0,1,0,1,1,1,11,0,14
29,267,86725,18,-5.8,0.84,3.35,-1.23,20,25,0,1,10,9,2,8,0,7,20,0,3,3,0,0,0,0
29,267,78652,13,0,0.96,3.96,0,19,25,1,0,6,3,1,3,0,7,20,0,3,1,0,0,0,0
29,267,38446,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,267,42236,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,267,54422,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,267,87750,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,267,38508,2,0,0.45,4.04,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,267,73876,4,0,6.37,4.55,0,8,12,0,0,1,2,0,0,0,11,2,0,0,0,1,0,0,0
29,267,38108,11,-7.2,-0.67,4.63,-1.49,19,19,0,0,2,1,0,4,0,3,6,0,2,2,0,0,0,0
29,267,88379,1,0,-1.1,4.67,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
29,267,37663,17,3.8,2.4,4.95,0.59,13,32,0,0,1,1,1,2,0,13,10,0,1,0,4,0,0,0
29,267,41159,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,267,84893,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,267,50454,20,-2.1,1.44,5.32,-0.92,20,55,2,0,1,2,0,0,0,35,37,0,9,0,0,0,0,0
29,267,78556,13,0,0.43,5.42,0,1,19,0,0,1,2,1,1,0,9,13,0,4,0,0,0,0,0
29,267,37627,5,0,2.3,5.43,0,9,15,0,0,0,0,0,0,0,10,7,0,1,0,0,0,0,0
29,267,70933,11,0.5,2.18,5.73,-0.3,9,29,0,1,2,4,0,0,0,12,7,1,3,0,3,0,0,0
29,267,37613,9,0,-0.03,6.23,0,16,20,1,0,4,3,0,3,0,3,10,0,6,0,0,0,0,0
29,267,69099,1,0,-1.4,6.27,0,0,2,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0
29,267,40758,6,1.8,2.98,6.54,0.17,6,16,0,1,6,3,1,1,0,3,9,0,0,0,0,0,0,0
29,267,38768,12,-1.3,3.88,6.84,-0.31,24,16,3,0,1,1,1,1,0,14,9,0,2,0,0,0,0,0
29,267,85211,12,0,0.34,6.85,0,7,3,0,0,0,3,0,0,0,2,4,0,1,0,0,0,0,0
29,267,84679,6,0,1.42,6.97,0,9,10,0,0,2,3,1,0,0,2,9,0,2,0,0,0,0,0
29,267,83189,19,0,2.24,7.03,0,21,28,0,0,7,17,3,6,0,9,17,0,3,0,0,0,0,0
29,267,60853,20,1.9,0.96,8.48,0.76,21,66,0,0,3,3,0,0,0,24,17,0,2,1,0,0,0,0
29,267,70323,10,-0.45,2.45,8.49,-0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,267,37784,10,0,0.39,8.61,0,9,16,0,2,3,2,0,6,0,4,10,0,3,0,0,0,0,0
29,267,78077,25,-4.8,1.58,10.35,-0.71,41,88,1,0,1,2,0,4,0,16,21,0,6,0,7,0,0,0
29,267,82499,18,0,3.24,10.84,0,20,49,0,1,5,12,0,4,0,26,20,0,3,1,5,0,0,0
29,267,38913,11,9.9,5.17,12.22,0.6,34,63,0,0,2,14,5,1,0,10,11,0,2,0,0,0,0,0
29,267,80692,16,0,2.03,12.79,0,19,52,0,0,2,2,0,1,0,21,20,0,5,0,4,0,0,0
29,267,50533,20,0,2.71,14,0,19,27,0,0,0,3,0,0,0,52,38,0,7,1,0,0,0,0
29,267,69249,13,-1,3.42,15.38,0.15,1,4,0,0,0,0,0,0,0,0,0,0,3,0,4,18,1,15
29,267,37644,25,2.9,5.06,19.77,-1.1,33,73,0,0,17,16,2,2,0,48,22,0,6,1,7,0,0,0
29,275,92293,2,0,-0.9,0.83,0,0,4,0,0,0,0,0,0,0,2,4,0,1,0,0,0,0,0
29,275,72290,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,275,85083,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,275,89285,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,275,90300,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,275,92434,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,275,87158,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,275,88866,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,275,91495,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,275,92623,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,275,70951,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,275,89273,6,-0.3,1.28,3.17,-0.24,2,14,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0
29,275,70106,1,0,1,3.48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29,275,83683,9,-0.3,1.98,3.66,-0.07,7,11,0,0,2,2,1,0,0,9,10,0,2,0,0,0,0,0
29,275,89156,1,0,-1.6,3.8,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
29,275,63000,16,0,2.5,3.95,0,10,48,1,1,1,2,2,1,0,18,25,1,7,1,6,0,0,0
29,275,42232,11,2.6,1.15,4.2,0.19,5,10,0,0,1,3,0,0,0,13,12,1,0,0,0,0,0,0
29,275,70934,13,-3.6,2.95,4.28,-1.07,8,26,0,0,0,6,2,0,0,15,15,0,3,0,2,0,0,0
29,275,37718,20,0,1.28,4.39,-0.19,17,30,1,0,1,3,0,0,0,25,37,0,3,0,0,0,0,0
29,275,50462,14,0,-0.05,4.57,0,4,29,0,0,3,3,0,2,0,10,34,0,4,1,3,0,0,0
29,275,89154,13,3.2,3.71,5.02,0.34,22,37,2,1,5,7,3,7,0,14,23,0,4,0,0,0,0,0
29,275,71602,4,0,0.05,5.44,0,3,7,0,0,0,2,0,0,0,2,4,0,1,0,0,0,0,0
29,275,78855,7,0,3.01,5.89,0,5,14,0,0,2,1,0,0,0,23,26,0,3,0,0,0,0,0
29,275,37984,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,275,84585,5,-0.5,0.04,6.3,-0.16,2,4,0,0,1,0,0,0,0,2,4,0,1,0,0,0,0,0
29,275,71549,12,0,2.02,6.5,0,14,24,3,0,7,5,0,0,0,7,14,0,3,0,0,0,0,0
29,275,69282,10,-0.1,3.52,8.81,0.04,6,13,0,1,4,2,4,6,0,1,7,0,0,0,0,0,0,0
29,275,87420,14,0,3.39,9.65,0,13,13,0,2,4,4,5,5,0,0,13,0,0,0,0,0,0,0
29,275,38187,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,275,50362,24,1.8,2.94,11.03,-0.13,24,66,3,0,4,4,2,4,0,28,54,0,9,0,8,0,0,0
29,275,62104,22,0,3.34,11.83,0,34,76,6,1,10,6,2,2,0,23,29,0,4,0,0,0,0,0
29,275,37673,17,0,2.4,11.9,0,21,32,3,0,12,7,2,8,0,5,17,0,2,0,0,0,0,0
29,275,62136,26,2.3,3.77,12.26,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,275,38530,10,0,1.01,12.92,0,9,26,1,0,1,2,0,0,0,5,5,0,0,0,0,0,0,0
29,275,38140,29,-2.8,3.26,13.14,-1.77,7,21,0,0,0,0,0,0,0,1,1,0,2,0,8,42,1,36
29,275,78605,16,0,3.85,13.59,0,19,29,1,0,4,4,1,0,0,35,29,0,2,0,0,0,0,0
29,275,42145,25,8.2,4.81,15.7,1.23,30,114,4,0,6,8,1,1,0,53,24,0,9,0,8,0,0,0
29,275,72605,23,-0.5,3.95,17.14,-0.08,11,39,0,1,4,9,3,0,0,26,28,0,3,0,7,0,0,0
29,275,68920,22,10.7,6.21,18.03,-0.62,51,92,7,0,13,8,7,13,0,29,15,0,3,0,0,0,0,0
29,275,38957,27,6.9,4.42,18.84,1.33,47,96,5,0,13,16,7,8,0,20,21,0,0,0,0,0,0,0
29,275,36612,20,0,6.09,26.08,0,25,31,3,0,6,8,2,0,0,30,10,0,0,0,6,0,0,0
29,276,91972,4,0,-0.22,0.83,0,1,3,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0
29,276,71043,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,276,91260,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,276,77777,4,0,-0.35,1.17,0,2,11,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0
29,276,92604,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,276,92663,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,276,89226,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,276,68932,9,0,4.21,3.17,0,1,12,0,0,0,0,0,0,0,0,0,0,2,0,3,18,0,12
29,276,92087,7,0,2.43,3.25,0,1,8,0,0,0,3,0,0,0,4,6,0,1,0,3,0,0,0
29,276,87486,11,5.3,3.77,3.58,0.75,15,14,1,0,0,0,0,0,0,9,16,0,2,0,6,0,0,0
29,276,50324,21,2.1,1.54,3.62,0.42,10,39,1,0,3,1,0,0,0,38,45,0,6,0,0,0,0,0
29,276,84554,15,5.2,2.75,4.01,0.71,4,46,1,0,1,2,0,0,0,15,10,0,0,0,5,0,0,0
29,276,50408,5,0,2.88,4.21,0,4,5,0,0,1,0,1,0,0,2,3,0,1,0,1,0,0,0
29,276,78850,15,0,3.23,4.73,0,7,37,0,0,2,3,0,1,0,10,19,0,0,1,10,0,0,0
29,276,85297,6,0,3.8,4.79,0,7,4,1,2,0,1,1,1,0,4,9,0,1,0,0,0,0,0
29,276,85629,1,0,0.4,4.95,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
29,276,51175,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,276,71507,10,5,3.07,5.71,0.61,0,18,0,0,0,0,0,2,0,11,5,0,2,0,5,0,0,0
29,276,73800,15,3.1,2.47,6.06,0.38,12,35,2,1,3,1,0,2,0,19,14,0,0,0,0,0,0,0
29,276,88540,8,7.2,5.32,6.09,0.32,8,7,0,0,0,1,0,1,0,7,3,0,0,0,6,0,0,0
29,276,71603,4,0,4.55,6.17,0,5,14,0,0,1,1,1,0,0,6,6,0,1,1,2,0,0,0
29,276,71123,25,2.9,3.23,7.9,-0.4,37,67,2,0,4,8,0,4,0,54,34,0,5,0,0,0,0,0
29,276,42499,21,4.7,2.62,8.81,0.62,15,55,1,0,0,2,0,1,0,20,26,0,4,0,9,0,0,0
29,276,50347,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,276,50421,20,0,1.83,9.37,-0.05,20,46,1,0,5,7,1,2,0,21,18,0,4,0,0,0,0,0
29,276,73540,7,12.4,5.3,9.73,2.33,16,21,0,0,5,6,3,5,0,6,7,0,1,0,0,0,0,0
29,276,79343,21,3.27,2.97,9.88,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,276,88269,19,2.5,2.29,10.14,0.49,31,38,1,0,9,10,2,9,0,7,10,0,0,0,0,0,0,0
29,276,63008,12,0,3.18,11.85,0,6,35,0,0,1,1,0,1,0,17,15,0,1,0,5,0,0,0
29,276,38451,15,0,5.2,12.44,0,22,44,3,0,9,7,1,4,0,19,16,0,2,0,5,0,0,0
29,276,37607,23,0,2.13,13.32,0,9,103,0,1,6,25,5,14,0,17,15,0,3,0,0,0,0,0
29,276,37919,14,0,1.78,13.41,0,16,19,1,3,5,9,3,11,0,4,25,0,6,1,0,0,0,0
29,276,73717,23,5.42,4.07,13.99,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,276,62977,22,3.8,3.71,14.57,-1.07,44,87,6,0,5,12,1,6,0,37,25,0,4,1,0,0,0,0
29,276,49675,25,0.4,4.93,14.77,0.23,45,77,4,1,13,10,8,11,0,21,16,0,3,0,0,0,0,0
29,276,38055,19,5,5.51,25.34,1.26,1,17,0,0,0,0,3,0,0,0,0,0,1,0,10,20,1,15
29,277,85425,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,277,92841,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,277,70986,3,0,-0.13,1.51,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
29,277,88002,5,0,0.76,1.67,0,0,1,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0
29,277,78839,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,277,92094,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,277,78248,15,3,3.09,2.7,0.23,12,22,0,1,3,3,0,0,0,12,14,0,0,1,6,0,0,0
29,277,88224,9,0,3.58,2.71,0,4,17,0,0,1,3,0,0,0,11,5,0,2,0,4,0,0,0
29,277,70018,8,0,2.03,2.86,0,3,11,1,0,1,1,1,1,0,4,6,0,0,0,0,0,0,0
29,277,72382,4,0,1.35,2.93,0,2,3,0,0,2,2,0,2,0,2,1,0,0,0,0,0,0,0
29,277,87552,1,0,5,2.94,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,277,89637,22,0.5,2.52,3,-0.6,12,43,0,1,0,6,1,0,0,44,40,0,4,0,0,0,0,0
29,277,73085,12,0.7,1.35,3.25,-1.16,3,2,1,0,1,2,1,0,0,2,3,0,1,0,0,0,0,0
29,277,36591,1,0,5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29,277,88225,10,2.8,1.31,3.56,0.9,4,30,2,0,3,2,0,1,0,11,21,0,6,0,2,0,0,0
29,277,68807,15,4.7,0.75,4.02,1.17,24,25,0,1,2,3,1,0,0,4,11,0,5,0,0,0,0,0
29,277,89342,4,0,0.8,4.32,0,4,3,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0
29,277,84896,12,0,2.02,4.91,0,10,21,0,0,2,1,0,0,0,24,24,0,3,0,0,0,0,0
29,277,78235,2,0,3.7,5.01,0,2,2,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0
29,277,87192,16,0,5.25,5.44,0,12,49,3,0,1,1,0,0,0,27,12,0,2,0,8,0,0,0
29,277,69040,9,0,1.22,5.95,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,2,8,0,10
29,277,90566,11,0,2.62,5.99,0,5,15,1,0,8,4,2,0,0,5,9,0,0,1,0,0,0,0
29,277,73974,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,277,50417,2,0,1.65,6.5,0,1,1,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0
29,277,68711,6,3.1,1.57,7.15,-0.43,8,15,0,0,0,0,0,0,0,7,6,0,2,0,1,0,0,0
29,277,70515,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,277,62974,15,1.2,2.3,8.59,-0.5,9,44,0,1,0,2,1,0,0,16,14,0,5,0,4,0,0,0
29,277,68954,20,8.9,3.26,9.67,0.33,27,47,2,0,3,8,3,6,0,25,15,0,2,1,0,0,0,0
29,277,83257,24,-1.3,4.68,9.78,-2.13,33,59,1,4,16,16,7,20,0,20,17,0,2,0,0,0,0,0
29,277,50317,25,-0.8,3.59,10.71,-0.06,11,89,1,0,0,5,2,2,0,38,15,0,5,2,10,0,0,0
29,277,62121,20,0.4,3.1,10.81,-0.11,1,8,0,0,0,0,0,0,0,0,0,0,1,0,8,24,0,23
29,277,38908,19,6,2.34,11.17,0.46,14,34,0,0,1,3,0,0,0,30,13,0,0,0,0,0,0,0
29,277,80583,23,7.9,4.4,12.32,0.24,68,132,6,0,7,3,4,0,0,35,32,0,4,0,0,0,0,0
29,277,40990,17,3.03,5.07,14.32,-0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,277,70046,26,0,4.64,14.42,0,9,78,5,0,3,4,1,1,0,38,22,0,1,0,10,0,0,0
29,277,73896,19,0,3.6,17.24,0,33,49,2,0,10,18,4,7,0,17,25,0,3,1,0,0,0,0
29,277,38910,26,-3.8,5.08,17.47,-0.51,15,37,2,2,21,21,16,26,4,7,35,0,6,0,0,0,0,0
29,282,87291,2,0,-0.65,0.82,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
29,282,85418,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,282,87229,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,282,87393,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,282,91156,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,282,79042,1,0,0,1.58,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
29,282,51779,6,0,1.83,1.99,0,4,15,0,0,1,1,0,1,0,4,5,0,1,0,2,0,0,0
29,282,77895,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,282,68979,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,282,84851,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,282,72871,10,0,0.05,3.03,0.02,4,20,0,0,0,1,0,2,0,7,6,0,2,0,0,0,0,0
29,282,79553,1,0,-0.3,3.15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,282,38061,5,0,0.5,3.19,0,3,11,0,0,1,0,0,1,0,4,2,0,1,0,0,0,0,0
29,282,84927,10,0,0.86,3.75,0,8,10,0,0,2,4,0,1,0,4,3,0,1,0,0,0,0,0
29,282,61211,6,0,2.58,4.23,0,2,16,0,0,1,2,0,0,0,7,8,0,3,0,3,0,0,0
29,282,78994,1,0,4.9,4.67,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
29,282,60784,25,-1.6,2.33,6.45,-0.73,38,60,1,0,2,6,0,0,0,36,18,0,3,0,0,0,0,0
29,282,79826,22,3.8,2.8,7.54,0.11,10,65,2,0,2,9,0,2,0,25,28,0,5,0,8,0,0,0
29,282,36790,11,-0.5,1.13,8.22,-0.11,6,0,1,0,0,0,0,0,0,7,7,0,2,0,0,0,0,0
29,282,51318,22,0.6,2.03,9.07,0.03,27,61,1,0,2,3,0,0,0,35,26,0,3,0,0,0,0,0
29,282,68938,24,8.9,3.56,9.36,1.76,35,89,5,1,8,11,4,2,0,23,27,0,3,0,0,0,0,0
29,282,85027,16,-2.1,2.08,9.41,-0.42,10,21,1,0,2,8,3,5,0,7,11,0,3,0,0,0,0,0
