"","atletas.nome","atletas.slug","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.clube.id.full.name","A","CA","FC","FD","FF","FS","FT","G","I","PE","RB","SG","CV","DD","GS","PP","GC","DP"
"654","Giovanni Silva Tiepo","tiepo","Tiepo","https://s.glbimg.com/es/sde/f/2018/05/24/032ba79a6516fa519217f825972c92b9_FORMATO.png",98412,38,"CHA","gol","Nulo",0,2,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","Bruno Bortolini Jackel","bruno","Bruno","https://s.glbimg.com/es/sde/f/2018/05/24/5343c806a41adb731a9e4da46f95fbb9_FORMATO.png",98420,38,"CHA","lat","Nulo",0,1,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","Maílson Tenório dos Santos","mailson","Maílson","https://s.glbimg.com/es/sde/f/2018/05/24/d5727b385d03345fbbfcdc75ebcdbe7c_FORMATO.png",98034,38,"SPO","gol","Provável",1,5.49,-2.59,6.48,"Sport",1,NA,NA,NA,NA,2,NA,NA,NA,6,NA,6,NA,21,10,NA,NA,1
"657","Rodrigo Alves da Cruz","rodrigo-alves","Rodrigo Alves","https://s.glbimg.com/es/sde/f/2018/08/05/62200f085be5b3ab15f13e3e72be04e7_FORMATO.png",98184,38,"BAH","ata","Nulo",0,2,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","Jefferson Gabriel Nascimento Brito","fessin","Fessin","https://s.glbimg.com/es/sde/f/2018/10/25/40d3735d7bceaa3cdfc7c248a522f4f5_FORMATO.png",97994,38,"COR","mei","Nulo",0,3,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","Caio Felipe dos Santos Silva","caio","Caio","https://s.glbimg.com/es/sde/f/2017/02/14/a6f6b29df8097bacd2fc794872711c70_FORMATO.png",98035,38,"SPO","lat","Nulo",0,1,0,0,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","Estevão Renato Pereira Júnior","estevao","Estevão",NA,98215,38,"GRE","mei","Nulo",0,1,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","Tiago Retzlaff Nunes","tiago-nunes","Tiago Nunes","https://s.glbimg.com/es/sde/f/2018/06/28/b5606c7af78b7724cc8806c65fce3f1e_FORMATO.png",98057,38,"ATL","tec","Provável",2.91,10.66,0.07,4.34,"Atlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","Ernando Rodrigues Lopes","ernando","Ernando","https://s.glbimg.com/es/sde/f/2018/04/10/ded820338a01a7340f60943816b4b09c_FORMATO.png",49651,38,"SPO","zag","Provável",2.7,5.18,-0.54,2.5,"Sport",NA,4,18,3,3,17,NA,NA,NA,34,32,9,NA,NA,NA,NA,NA,NA
"663","Álvaro Vieira de Oliveira","alvaro","Álvaro","https://s.glbimg.com/es/sde/f/2018/07/20/a7d42e8d9df250812649327ffc9742f8_FORMATO.png",98097,38,"INT","ata","Nulo",0,1,0,0,"Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","Luiz Rhodolfo Dini Gaioto","rhodolfo","Rhodolfo","https://s.glbimg.com/es/sde/f/2018/05/04/b731eca97bc5d5e2b7d2f221d3595d5b_FORMATO.png",42501,38,"FLA","zag","Provável",13.3,9.1,1.25,4.98,"Flamengo",NA,NA,2,1,1,4,NA,1,1,11,15,7,1,NA,NA,NA,NA,NA
"665","Fagner Conserva Lemos","fagner","Fagner","https://s.glbimg.com/es/sde/f/2018/03/19/528856fa71a532f9c34d6147c18a41cf_FORMATO.png",42500,38,"COR","lat","Provável",-1.5,9.55,-1.46,3.84,"Corinthians",4,5,19,2,4,23,NA,NA,NA,88,37,6,NA,NA,NA,NA,NA,NA
"666","Júlio César Jacobi","julio-cesar","Júlio César","https://s.glbimg.com/es/sde/f/2018/05/18/9175fb237f88f2d3ff918fe179c4d295_FORMATO.png",49673,38,"FLU","gol","Provável",17.7,8.7,1.27,3.66,"Fluminense",NA,2,1,NA,NA,9,NA,NA,NA,18,1,13,NA,46,39,NA,NA,1
"667","Luiz Felipe Scolari","luiz-felipe-scolari","Luiz Felipe Scolari","https://s.glbimg.com/es/sde/f/2018/08/03/d69c893d37fe02578baf16e9f5ca22fd_FORMATO.png",43618,38,"PAL","tec","Provável",6.58,15.21,0.24,5.5,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","Guilherme Milhomem Gusmão","guilherme","Guilherme","https://s.glbimg.com/es/sde/f/2018/03/01/b1d7b363b4276008f46a4887b87bd5a8_FORMATO.png",50294,38,"ATL","mei","Contundido",0,6.8,0,1.68,"Atlético-PR",1,4,18,3,8,19,NA,2,NA,35,7,NA,NA,NA,NA,NA,NA,NA
"669","Everton Cardoso da Silva","everton","Everton","https://s.glbimg.com/es/sde/f/2018/08/21/1557114c47ef2c1d046b4c58bca9679e_FORMATO.png",50301,38,"SAO","mei","Provável",-0.9,9.32,-0.55,3.13,"São Paulo",6,6,36,7,9,52,NA,5,14,72,19,NA,NA,NA,NA,NA,NA,NA
"670","Adilson Warken","adilson","Adilson","https://s.glbimg.com/es/sde/f/2018/05/07/8d28089e075545ce7ac5d0eacc69563e_FORMATO.png",50307,38,"ATL","mei","Dúvida",3,6.33,0.6,2.57,"Atlético-MG",NA,8,36,NA,6,33,NA,NA,NA,39,54,NA,NA,NA,NA,NA,NA,NA
"671","Ilson Cedric Borges de Accacio Lima","cedric","Cedric","https://s.glbimg.com/es/sde/f/2018/04/13/c08bc02fcc7613cf3c7510a566c68288_FORMATO.png",98221,38,"VIT","lat","Provável",1.7,3.43,-0.54,3.68,"Vitória",NA,NA,1,NA,1,1,NA,NA,NA,9,6,3,NA,NA,NA,NA,NA,NA
"672","Fabricio dos Santos Silva","fabricio","Fabrício","https://s.glbimg.com/es/sde/f/2018/09/27/a1134641ca673f3acc104cd2f49b65e5_FORMATO.png",49674,38,"VAS","lat","Nulo",0,4.72,0,3.41,"Vasco",1,2,8,5,5,10,NA,1,1,26,6,2,NA,NA,NA,NA,NA,NA
"673","Bruno Guimarães Rodriguez Moura","bruno-guimaraes","Bruno Guimarães","https://s.glbimg.com/es/sde/f/2018/03/01/4f1a90d49f776be0832268cf3981570f_FORMATO.png",98352,38,"ATL","mei","Provável",1.5,6.42,-0.27,2.86,"Atlético-PR",2,5,28,2,9,73,NA,1,NA,51,41,NA,NA,NA,NA,NA,NA,NA
"674","Henrique Adriano Buss","henrique","Henrique","https://s.glbimg.com/es/sde/f/2018/03/20/8fc5425796ec6ab741dfe1de895adb4b_FORMATO.png",50856,38,"COR","zag","Provável",1.7,9.25,-0.8,2.81,"Corinthians",NA,5,23,1,9,18,NA,2,1,22,26,11,NA,NA,NA,NA,NA,NA
"675","Gabriel Batista de Souza","gabriel-batista","Gabriel Batista","https://s.glbimg.com/es/sde/f/2017/04/24/0bf67a6d877be0a2c761a714831fe092_FORMATO.png",98333,38,"FLA","gol","Nulo",0,3,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676","Leonardo Renan Simões de Lacerda","leo","Léo","https://s.glbimg.com/es/sde/f/2018/05/18/07a11eb9e0ab294a13fe3b76d7e9393b_FORMATO.png",50459,38,"CRU","zag","Nulo",0,7.52,0,2.58,"Cruzeiro",NA,2,29,1,6,5,NA,NA,2,16,29,10,NA,NA,NA,NA,NA,NA
"677","Vilson Xavier de Meneses Junior","vilson","Vilson","https://s.glbimg.com/es/sde/f/2017/04/20/8318615325e46161f7739d05c53abb81_FORMATO.png",50439,38,"COR","zag","Nulo",0,4,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678","Rhayner Santos Nascimento","rhayner","Rhayner","https://s.glbimg.com/es/sde/f/2018/03/21/1c75f0c2bcf179c6d2dbb10dd5f8535f_FORMATO.png",70874,38,"VIT","ata","Nulo",0,9.08,0,2.9,"Vitória",1,7,37,13,11,41,1,1,NA,52,39,NA,1,NA,NA,NA,NA,NA
"679","Carlos Eduardo Santos Oliveira","eduardo","Eduardo","https://s.glbimg.com/es/sde/f/2018/05/24/315077e18e31e9afaf1e1c4bcb25f7e2_FORMATO.png",50645,38,"CHA","lat","Provável",4.4,7.18,-0.72,3.7,"Chapecoense",4,3,40,2,6,28,NA,NA,NA,86,52,8,NA,NA,NA,NA,NA,NA
"680","Diogo Barbosa Mendanha","diogo-barbosa","Diogo Barbosa","https://s.glbimg.com/es/sde/f/2018/03/01/0548d1925fd96270e520ea3b69e42e7b_FORMATO.png",70916,38,"PAL","lat","Nulo",0,9.82,0,3.29,"Palmeiras",2,8,26,1,2,15,NA,NA,1,40,28,10,NA,NA,NA,NA,NA,NA
"681","Luis Manuel Seijas Gunther","seijas","Seijas","https://s.glbimg.com/es/sde/f/2018/04/20/91a8e5439b7ee43f7646d5a702d383cb_FORMATO.png",70742,38,"INT","mei","Nulo",0,2,0,0,"Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682","Bryan Jafet Ruíz González","bryan-ruiz","Bryan Ruíz","https://s.glbimg.com/es/sde/f/2018/07/11/ef076ba265a7f7e961749ab3e573933e_FORMATO.png",71019,38,"SAN","mei","Nulo",0,10.68,0,1.66,"Santos",2,NA,3,3,2,6,NA,NA,2,12,3,NA,NA,NA,NA,NA,NA,NA
"683","Joao Robin Rojas Mendoza","joao-rojas","Joao Rojas","https://s.glbimg.com/es/sde/f/2018/08/22/4263f96a54ea57b00b989a04f50f6ec3_FORMATO.png",70784,38,"SAO","ata","Contundido",0,11.21,0,5.03,"São Paulo",5,5,18,8,12,33,NA,1,5,36,36,NA,NA,NA,NA,NA,NA,NA
"684","Federico Mancuello","mancuello","Mancuello","https://s.glbimg.com/es/sde/f/2018/05/07/0f1aad8b26fa5e7442bde1e17cfc4dfb_FORMATO.png",71066,38,"CRU","mei","Nulo",0,3.04,0,1.54,"Cruzeiro",1,1,19,6,8,15,NA,1,2,22,17,NA,2,NA,NA,NA,NA,NA
"685","Leonardo Cittadini","leo-cittadini","Léo Cittadini","https://s.glbimg.com/es/sde/f/2018/05/23/94f8a60d067a1f1b2253bc082aaa653e_FORMATO.png",70986,38,"SAN","mei","Nulo",0,7.97,0,2.18,"Santos",1,2,9,2,4,12,NA,NA,1,3,13,NA,NA,NA,NA,NA,NA,NA
"686","Wescley Gomes dos Santos","wescley","Wescley","https://s.glbimg.com/es/sde/f/2018/05/25/e26f5033484f9b036cf9109ee7829470_FORMATO.png",70925,38,"CEA","mei","Nulo",2.2,4.07,-0.86,2.52,"Ceará",NA,2,14,2,5,5,NA,3,1,19,8,NA,NA,NA,NA,NA,NA,NA
"687","Roberto Heuchayer Santos de Araújo","roberto","Roberto","https://s.glbimg.com/es/sde/f/2018/08/29/ee96b4652f7fe6a58750ecd5d477ee2f_FORMATO.png",71116,38,"CHA","lat","Nulo",0,4.33,0,2.2,"Chapecoense",NA,1,4,NA,NA,10,NA,NA,NA,4,6,NA,NA,NA,NA,NA,NA,NA
"688","Bruno Henrique Corsini","bruno-henrique","Bruno Henrique","https://s.glbimg.com/es/sde/f/2017/09/04/f252554797209a70ab4bd0e0cf7e8692_FORMATO.jpeg",70944,38,"PAL","mei","Provável",10.2,12.26,1.55,4.69,"Palmeiras",3,7,67,6,20,39,1,9,NA,58,58,NA,NA,NA,NA,NA,NA,NA
"689","Róbson Michael Signorini","robinho","Robinho","https://s.glbimg.com/es/sde/f/2018/05/07/9ec32acd97931db6852cd1b099fca085_FORMATO.png",62104,38,"CRU","mei","Suspenso",0,4.47,0,1.4,"Cruzeiro",3,9,35,5,13,27,NA,1,3,87,32,NA,NA,NA,NA,NA,NA,NA
"690","Jackson de Souza","jackson","Jackson","https://s.glbimg.com/es/sde/f/2018/03/21/e56086be050e46bbe8c085917b5255c1_FORMATO.png",70934,38,"BAH","zag","Provável",0,3.15,0,1.37,"Bahia",NA,NA,6,NA,3,1,NA,NA,NA,4,3,2,1,NA,NA,NA,NA,NA
"691","Wesley Pacheco Gomes","wesley-pacheco","Wesley Pacheco","https://s.glbimg.com/es/sde/f/2018/08/03/ea270ab009fd58368038d269b29192ba_FORMATO.png",71121,38,"AME","ata","Nulo",0,2.38,0,0.88,"América-MG",NA,1,4,2,2,4,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA
"692","Marcelo Mendonça de Mattos Terra","marcelo-mattos","Marcelo Mattos","https://s.glbimg.com/es/sde/f/2018/09/27/3fac01fce7e7f953d43218deb18d6a96_FORMATO.png",37645,38,"VAS","mei","Nulo",0,2,0,0,"Vasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693","Matheus Ferraz Pereira","matheus-ferraz","Matheus Ferraz","https://s.glbimg.com/es/sde/f/2018/05/07/8be1d1935e9015d3887fd33e59adab99_FORMATO.png",38632,38,"AME","zag","Provável",1.6,6.18,-0.7,2.54,"América-MG",NA,4,34,3,5,16,NA,NA,2,34,40,9,NA,NA,NA,NA,NA,NA
"694","Pedro Ken Morimoto Moreira","pedro-ken","Pedro Ken","https://s.glbimg.com/es/sde/f/2018/05/25/feb7d051385e8a92e233d695206c74a6_FORMATO.png",50877,38,"CEA","mei","Nulo",0,3.59,0,0.54,"Ceará",NA,1,6,NA,1,8,NA,NA,NA,5,4,NA,NA,NA,NA,NA,NA,NA
"695","Leandro Donizete Gonçalves da Silva","leandro-donizete","Leandro Donizete","https://s.glbimg.com/es/sde/f/2018/04/17/72dc1ab07472323776f6c1208bc24568_FORMATO.png",51318,38,"AME","mei","Nulo",0,1.01,0,0.3,"América-MG",NA,8,35,3,4,20,NA,NA,NA,67,33,NA,1,NA,NA,NA,NA,NA
"696","Fernando Leal Fonseca","fernando-leal","Fernando Leal","https://s.glbimg.com/es/sde/f/2018/03/20/6020709514f63ef3c8e066601ee521fd_FORMATO.png",38350,38,"AME","gol","Nulo",0,3.09,0,4.4,"América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA
"697","Walter Leandro Capeloza Artune","walter","Walter","https://s.glbimg.com/es/sde/f/2018/05/18/11b52002e2c6682af718f09f4c143886_FORMATO.png",51413,38,"COR","gol","Nulo",0,7.17,0,4.59,"Corinthians",NA,1,NA,NA,NA,2,NA,NA,NA,2,1,3,NA,23,11,NA,NA,NA
"698","Rafael da Silva Francisco","rafinha","Rafinha","https://s.glbimg.com/es/sde/f/2018/05/07/0503b8716705d21bf6b86bfe04b6e00e_FORMATO.png",38421,38,"CRU","mei","Nulo",0,7.43,0,2.56,"Cruzeiro",1,NA,13,5,3,41,NA,NA,4,31,20,NA,NA,NA,NA,NA,NA,NA
"699","Éverton Augusto de Barros Ribeiro","everton-ribeiro","Éverton Ribeiro","https://s.glbimg.com/es/sde/f/2018/05/04/295690667a6a82986c742697c508ce3d_FORMATO.png",51772,38,"FLA","mei","Provável",-2,6.93,-3.16,4.1,"Flamengo",5,5,48,18,24,63,NA,6,2,136,53,NA,1,NA,NA,NA,NA,NA
"700","Tiago dos Santos Alves","tiago-alves","Tiago Alves","https://s.glbimg.com/es/sde/f/2018/08/14/896171e75b5e390c3f18888c50298fe1_FORMATO.png",51495,38,"CEA","zag","Dúvida",0,5.58,0,3.34,"Ceará",NA,4,25,2,2,6,NA,1,1,32,26,12,NA,NA,NA,NA,NA,NA
"701","Thiago Heleno Henrique Ferreira","thiago-heleno","Thiago Heleno","https://s.glbimg.com/es/sde/f/2018/03/01/db4db4f56d8eb08a1b14d7d283c884e6_FORMATO.png",38394,38,"ATL","zag","Nulo",0,8.98,0,3.47,"Atlético-PR",NA,2,25,1,6,17,1,2,NA,18,13,8,NA,NA,NA,NA,1,NA
"702","Leandro Castan da Silva","leandro-castan","Leandro Castan","https://s.glbimg.com/es/sde/f/2018/09/27/fb8938214d4d9f30a8ecf66092c2f6dc_FORMATO.png",38505,38,"VAS","zag","Provável",12.5,8.29,2.03,2.66,"Vasco",NA,5,17,1,1,12,NA,NA,NA,16,25,4,1,NA,NA,NA,NA,NA
"703","Réver Humberto Alves Araújo","rever","Réver","https://s.glbimg.com/es/sde/f/2018/05/04/92c749b3b7f65713848a1141499c4e6c_FORMATO.png",52253,38,"FLA","zag","Nulo",0,16.07,0,5.38,"Flamengo",NA,1,11,4,11,26,NA,2,NA,29,29,14,NA,NA,NA,NA,NA,NA
"704","Ralf de Souza Telles","ralf","Ralf","https://s.glbimg.com/es/sde/f/2018/03/20/8642b2d09ae09e94e978e70d01b2cb69_FORMATO.png",52190,38,"COR","mei","Suspenso",0,7.28,0,2.67,"Corinthians",NA,6,18,NA,6,23,NA,1,NA,17,35,NA,NA,NA,NA,NA,NA,NA
"705","Vanderlei Farias da Silva","vanderlei","Vanderlei","https://s.glbimg.com/es/sde/f/2018/05/23/d1e78d7c4a4d2e68068e24cca6750439_FORMATO.png",62121,38,"SAN","gol","Provável",2,14.43,0.45,3.68,"Santos",NA,NA,NA,NA,NA,9,NA,NA,NA,9,NA,14,NA,44,37,NA,NA,NA
"706","Willian Lanes de Lima","lima","Lima","https://s.glbimg.com/es/sde/f/2018/05/07/dec8edfba101fd4ea107b0749fd0e6cf_FORMATO.png",38506,38,"AME","zag","Contundido",0,5,0,0,"América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707","Eder Luis de Oliveira","eder-luis","Eder Luis","https://s.glbimg.com/es/sde/f/2018/05/02/632e0449b03de2d0c40106ac608a3b24_FORMATO.png",38508,38,"CEA","ata","Nulo",-0.8,2.78,-0.39,0.53,"Ceará",NA,NA,7,3,2,10,NA,NA,5,11,4,NA,NA,NA,NA,NA,NA,NA
"708","Diego Alves Carreira","diego-alves","Diego Alves","https://s.glbimg.com/es/sde/f/2018/05/04/6c420bdf0f2609d2a1e1a2a3a3b453b4_FORMATO.png",38509,38,"FLA","gol","Contundido",0,12.02,0,4.71,"Flamengo",NA,2,NA,NA,NA,7,NA,NA,NA,28,NA,11,NA,29,16,NA,NA,1
"709","Anderson Vieira Martins","anderson-martins","Anderson Martins","https://s.glbimg.com/es/sde/f/2018/08/21/2454010b45bdfc3b9f0ae351145ed7c9_FORMATO.png",52618,38,"SAO","zag","Nulo",0,7.21,0,2.88,"São Paulo",NA,5,30,3,6,10,NA,1,NA,34,38,7,2,NA,NA,NA,1,NA
"710","Felipe Melo de Carvalho","felipe-melo","Felipe Melo","https://s.glbimg.com/es/sde/f/2017/04/18/d1031b5a0a0783e2fc55c0668ef4d8de_FORMATO.png",38545,38,"PAL","mei","Provável",2.3,3.96,0.01,2.23,"Palmeiras",1,14,44,2,10,26,1,2,2,58,57,NA,NA,NA,NA,NA,NA,NA
"711","Edílson Mendes Guimarães","edilson","Edílson","https://s.glbimg.com/es/sde/f/2018/05/18/44e434adf82fc311f1b839c8a9d7d38d_FORMATO.png",38523,38,"CRU","lat","Nulo",0,6.4,0,1.97,"Cruzeiro",1,11,22,3,6,12,NA,1,NA,48,19,5,NA,NA,NA,NA,NA,NA
"712","Nílton Ferreira Júnior","nilton","Nilton","https://s.glbimg.com/es/sde/f/2018/03/21/138ff55a4e1498ee45e7daf2e1dbc2cc_FORMATO.png",38573,38,"BAH","mei","Provável",7.8,6.33,1.45,2.49,"Bahia",1,3,16,2,7,7,NA,1,NA,12,12,NA,NA,NA,NA,NA,NA,NA
"713","Gilson Gomes do Nascimento","gilson","Gilson","https://s.glbimg.com/es/sde/f/2018/05/17/f2a32a69c374096c9983b50739da6361_FORMATO.png",52674,38,"BOT","lat","Contundido",0,7.21,0,3.94,"Botafogo",NA,5,24,2,4,35,NA,1,NA,40,34,4,1,NA,NA,NA,NA,NA
"714","Victor Leandro Bagy","victor","Victor","https://s.glbimg.com/es/sde/f/2018/05/07/d890df905bbd3bb36a77d0ebf6a7ec0e_FORMATO.png",52950,38,"ATL","gol","Provável",3.2,11.31,-0.43,3.79,"Atlético-MG",NA,3,NA,NA,NA,5,NA,NA,NA,25,NA,11,NA,62,43,NA,NA,NA
"715","Rafael Augusto Sobis do Nascimento","rafael-sobis","Rafael Sobis","https://s.glbimg.com/es/sde/f/2018/05/07/89dec4f38d1a0c8584e115128f412fcf_FORMATO.png",37798,38,"CRU","ata","Nulo",0,7.75,0,4.25,"Cruzeiro",1,3,8,7,17,20,3,3,2,22,19,NA,NA,NA,NA,NA,NA,NA
"716","David França Oliveira e Silva","david","David","https://s.glbimg.com/es/sde/f/2018/03/17/5746a81b8edb0b0d8e9f7be41de663d1_FORMATO.png",38695,38,"AME","mei","Contundido",0,2.44,0,0.83,"América-MG",NA,NA,5,NA,2,1,NA,NA,NA,14,8,NA,NA,NA,NA,NA,NA,NA
"717","Fábio Deivson Lopes Maciel","fabio","Fábio","https://s.glbimg.com/es/sde/f/2018/05/18/d4072db4bdda7615aec2517449afe555_FORMATO.png",37656,38,"CRU","gol","Nulo",0,11.2,0,4.3,"Cruzeiro",NA,NA,NA,NA,NA,2,NA,NA,NA,15,NA,9,NA,42,25,NA,NA,1
"718","Elias Mendes Trindade","elias","Elias","https://s.glbimg.com/es/sde/f/2018/05/07/9cae85100fc013bc0d503fb2e82577ce_FORMATO.png",54395,38,"ATL","mei","Provável",-0.6,6.32,-0.13,3.2,"Atlético-MG",4,10,36,6,18,36,NA,5,5,70,45,NA,NA,NA,NA,NA,NA,NA
"719","Eduardo Luís Abonizio de Souza","edu-dracena","Edu Dracena","https://s.glbimg.com/es/sde/f/2017/04/18/68cf33625460a96d2a432f93ecc21db5_FORMATO.png",37657,38,"PAL","zag","Provável",10.8,6.89,1.64,2.04,"Palmeiras",NA,5,13,2,4,19,1,2,3,11,12,4,1,NA,NA,NA,1,NA
"720","Willian Gomes de Siqueira","willian","Willian","https://s.glbimg.com/es/sde/f/2017/04/18/8ce197bf5176cc970a5782466268bd80_FORMATO.png",42116,38,"PAL","ata","Contundido",0,12.02,0,5.17,"Palmeiras",4,2,46,19,18,36,3,10,8,32,28,NA,NA,NA,NA,NA,NA,NA
"721","Luis Ricardo Silva Umbelino","luis-ricardo","Luis Ricardo","https://s.glbimg.com/es/sde/f/2018/05/17/b97d0ae6a2ac460ef42ffa8600c770a6_FORMATO.png",55348,38,"BOT","lat","Nulo",0,3.88,0,2.27,"Botafogo",NA,NA,3,NA,NA,1,NA,NA,NA,21,7,3,NA,NA,NA,NA,NA,NA
"722","Marcos Antônio da Silva Gonçalves","marquinhos","Marquinhos","https://s.glbimg.com/es/sde/f/2018/05/07/a3b6c248ae652fa7693389228af57903_FORMATO.png",60788,38,"AME","ata","Provável",2.5,5.49,0.26,1.37,"América-MG",1,1,6,4,3,18,1,1,2,40,6,NA,NA,NA,NA,NA,NA,NA
"723","Renato Dirnei Florêncio","renato","Renato","https://s.glbimg.com/es/sde/f/2018/05/23/9f920c86a12c3ed34531ce2c4e8770ac_FORMATO.png",38908,38,"SAN","mei","Nulo",0,5.84,0,1.15,"Santos",NA,1,5,3,2,12,NA,1,2,20,8,NA,NA,NA,NA,NA,NA,NA
"724","Emerson Aparecido Leite de Souza Junior","emerson","Emerson","https://s.glbimg.com/es/sde/f/2018/05/02/e6ac5064048c2847351bacf000cd76bd_FORMATO.png",96870,38,"ATL","lat","Provável",8.5,6.58,0.72,3.43,"Atlético-MG",1,7,52,4,5,49,NA,1,NA,65,38,7,NA,NA,NA,NA,NA,NA
"725","Felipe Azevedo dos Santos","felipe-azevedo","Felipe Azevedo","https://s.glbimg.com/es/sde/f/2018/05/25/06e70ad1ce0d550bfea7c97c67603a63_FORMATO.png",60825,38,"CEA","ata","Provável",5.3,5.75,0.77,2.21,"Ceará",3,1,23,10,12,31,NA,1,1,46,21,NA,NA,NA,NA,NA,NA,NA
"726","Anderson Luiz de Carvalho","nene","Nenê","https://s.glbimg.com/es/sde/f/2018/08/22/e820d84b4792435d04248685975216a2_FORMATO.png",38913,38,"SAO","mei","Provável",3.3,10.32,0.74,3.83,"São Paulo",5,8,29,15,22,71,3,8,10,109,25,NA,NA,NA,NA,1,NA,NA
"727","Douglas dos Santos","douglas","Douglas","https://s.glbimg.com/es/sde/f/2018/05/18/1b23e7199fdc9a516412aeb4c4957a08_FORMATO.png",38738,38,"GRE","mei","Dúvida",-0.9,4.56,-0.16,0.9,"Grêmio",1,1,9,4,3,13,NA,2,NA,57,1,NA,NA,NA,NA,NA,NA,NA
"728","Anderson Vital da Silva","dede","Dedé","https://s.glbimg.com/es/sde/f/2018/05/18/868bcae1cfa32a1aa3c4c3e884f54c78_FORMATO.png",60819,38,"CRU","zag","Suspenso",0,9.64,0,5.2,"Cruzeiro",NA,6,19,5,6,16,NA,3,1,35,39,7,NA,NA,NA,NA,NA,NA
"729","Jonathan Cícero Moreira","jonathan","Jonathan","https://s.glbimg.com/es/sde/f/2018/03/01/fe3cd425e203e34aaf34a6ac98ffc4af_FORMATO.png",37662,38,"ATL","lat","Nulo",0,9.09,0,3.59,"Atlético-PR",5,5,22,NA,1,8,NA,1,NA,36,12,11,NA,NA,NA,NA,NA,NA
"730","Alexandro Silva de Souza","dudu-cearense","Dudu Cearense","https://s.glbimg.com/es/sde/f/2018/05/17/01eaebc0944e538f365960a40b6c4996_FORMATO.png",38928,38,"BOT","mei","Nulo",0,2.92,0,0.33,"Botafogo",NA,1,2,NA,1,1,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA
"731","Ricardo de Oliveira","ricardo-oliveira","Ricardo Oliveira","https://s.glbimg.com/es/sde/f/2018/05/07/b853b7148bc822996c8074255a69a3c4_FORMATO.png",38910,38,"ATL","ata","Provável",2.3,11.9,-2.45,5.27,"Atlético-MG",7,3,50,28,31,36,2,13,23,42,12,NA,NA,NA,NA,NA,NA,NA
"732","Givanildo José de Oliveira","givanildo-oliveira","Givanildo Oliveira","https://s.glbimg.com/es/sde/f/2018/11/13/0060adc224a8a007641085c7f316e46c_FORMATO.png",39431,38,"AME","tec","Provável",1.34,7.8,-0.77,2.48,"América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"733","Diego Ribas da Cunha","diego","Diego","https://s.glbimg.com/es/sde/f/2018/05/04/2ccade199ef965ef2245240569beb88d_FORMATO.png",38909,38,"FLA","mei","Dúvida",5.8,10.12,1.04,4.03,"Flamengo",3,10,37,8,22,82,1,6,8,95,31,NA,1,NA,NA,NA,NA,NA
"734","Rafael Marques Mariano","rafael-marques","Rafael Marques","https://s.glbimg.com/es/sde/f/2018/05/16/25d3a7de80ca1a566231bfaf02f2bce4_FORMATO.png",38957,38,"SPO","ata","Nulo",0,2.82,0,1.52,"Sport",1,2,16,10,8,16,NA,1,6,25,11,NA,NA,NA,NA,NA,NA,NA
