ID,PartidaID,ClubeID,AtletaID,Periodo,Momento,Tipo
141349458,180160,316,80552,2tr,36,PE
141349348,180160,316,62971,1tr,22,PE
141349349,180160,316,87747,1tr,24,PE
141349341,180160,316,72084,1tr,18,FR
141349343,180160,316,71113,1tr,19,PE
141349345,180160,316,84887,1tr,20,PE
141349424,180160,316,80552,2tr,9,FC
141349426,180160,316,84887,2tr,9,FC
141349421,180160,316,72084,2tr,8,FR
141349422,180160,316,71113,2tr,8,ZF
141349429,180160,316,69138,2tr,11,FC
141349338,180160,316,72084,1tr,16,FR
141349335,180160,316,38394,1tr,14,FC
141349332,180160,316,38394,1tr,12,FC
141349437,180160,316,62971,2tr,17,FC
141349433,180160,316,87747,2tr,15,FC
141349439,180160,316,72084,2tr,18,PE
141349328,180160,316,62971,1tr,9,RB
141349397,180160,316,72084,1tr,44,FC
141349482,180160,316,69138,2tr,48,FR
141349480,180160,316,78716,2tr,46,RB
141349395,180160,316,37816,1tr,43,PE
141349485,180160,316,72018,2tr,50,GS
141349326,180160,316,80552,1tr,7,PE
141349324,180160,316,68974,1tr,6,RB
141349325,180160,316,84887,1tr,6,PE
141349323,180160,316,80552,1tr,6,FC
141349320,180160,316,80552,1tr,3,RB
141349408,180160,316,69138,2tr,2,FC
141382728,180160,316,62971,2tr,46,CV
141349403,180160,316,84887,2tr,0,RB
141349402,180160,316,68974,1tr,46,ZF
141382725,180160,316,87747,2tr,22,CA
141349400,180160,316,72084,1tr,45,IM
141349407,180160,316,69138,2tr,1,ZD
141349405,180160,316,71113,2tr,1,RB
141349404,180160,316,69138,2tr,0,ZF
141349313,180160,316,87747,1tr,0,RB
141349312,180160,316,62971,1tr,0,PE
141349317,180160,316,68974,1tr,3,FC
141349315,180160,316,69138,1tr,1,FC
141382730,180160,316,38394,2tr,51,CV
141349399,180160,316,69138,1tr,45,ZB
141349419,180160,316,72084,2tr,8,RB
141349392,180160,316,68974,1tr,41,PE
141349391,180160,316,69138,1tr,41,FC
141349417,180160,316,84887,2tr,7,FC
141349410,180160,316,84887,2tr,3,PE
141349412,180160,316,69138,2tr,4,X3
141349394,180160,316,87747,1tr,43,RB
141382726,180160,316,72084,2tr,31,CV
141349406,180160,285,82896,2tr,1,DD
141349389,180160,285,63110,1tr,40,FR
141349384,180160,285,82613,1tr,39,PE
141349385,180160,285,69325,1tr,39,PE
141349387,180160,285,49651,1tr,39,FC
141349380,180160,285,63172,1tr,37,PE
141349381,180160,285,71892,1tr,38,RB
141349383,180160,285,37655,1tr,38,FR
141349469,180160,285,63110,2tr,42,FC
141349461,180160,285,63110,2tr,38,PE
141349462,180160,285,71892,2tr,39,PE
141349465,180160,285,37655,2tr,41,X1
141349464,180160,285,38279,2tr,40,FR
141349467,180160,285,63110,2tr,41,UP
141382693,180160,285,71892,2tr,50,ZG
141382690,180160,285,37655,2tr,41,ZG
141349371,180160,285,85423,1tr,33,FR
141349373,180160,285,38219,1tr,33,PE
141349375,180160,285,37655,1tr,36,FC
141349378,180160,285,71892,1tr,37,FR
141349478,180160,285,37655,2tr,45,RB
141349472,180160,285,63172,2tr,43,FC
141349473,180160,285,63172,2tr,44,FC
141349470,180160,285,89815,2tr,43,ZD
141349477,180160,285,54424,2tr,45,PE
141349475,180160,285,69325,2tr,45,PE
141349360,180160,285,69325,1tr,28,PE
141349366,180160,285,37655,1tr,31,FC
141349364,180160,285,37655,1tr,29,FR
141349368,180160,285,63110,1tr,31,ZB
141349449,180160,285,71892,2tr,27,FR
141349448,180160,285,71892,2tr,27,RB
141349447,180160,285,38279,2tr,27,PE
141349446,180160,285,37655,2tr,25,PE
141349445,180160,285,71892,2tr,25,ZF
141349444,180160,285,85423,2tr,22,PE
141349442,180160,285,63110,2tr,22,FR
141349440,180160,285,54424,2tr,20,PE
141349357,180160,285,54424,1tr,27,FR
141349354,180160,285,63110,1tr,26,FC
141349352,180160,285,63172,1tr,25,FC
141349350,180160,285,69325,1tr,25,PE
141349358,180160,285,38219,1tr,27,PE
141349452,180160,285,82896,2tr,29,DD
141349454,180160,285,82896,2tr,30,DD
141349455,180160,285,80280,2tr,31,FR
141349459,180160,285,69325,2tr,37,ZD
141349340,180160,285,63172,1tr,18,PE
141349342,180160,285,54424,1tr,18,FC
141349344,180160,285,69325,1tr,19,PE
141349346,180160,285,85423,1tr,21,PE
141349347,180160,285,85423,1tr,21,ZF
141349425,180160,285,85423,2tr,9,FR
141349427,180160,285,63172,2tr,10,ZF
141349420,180160,285,38219,2tr,8,FC
141349423,180160,285,71892,2tr,9,FR
141349428,180160,285,38219,2tr,10,PE
141349339,180160,285,54424,1tr,17,RB
141349334,180160,285,37655,1tr,14,FR
141349337,180160,285,63172,1tr,16,FC
141349336,180160,285,37655,1tr,15,ZF
141349331,180160,285,85423,1tr,12,FR
141349330,180160,285,69325,1tr,12,RB
141349333,180160,285,38219,1tr,13,ZD
141349436,180160,285,37655,2tr,17,FR
141349393,180160,285,71892,1tr,43,RB
141349434,180160,285,69325,2tr,15,FR
141349435,180160,285,63172,2tr,16,ZF
141349432,180160,285,63110,2tr,14,PE
141349430,180160,285,69325,2tr,11,FR
141349431,180160,285,37655,2tr,11,ZB
141349438,180160,285,54424,2tr,18,RB
141349484,180160,285,71892,2tr,49,X3
141349411,180160,285,82896,2tr,4,GS
141349483,180160,285,71892,2tr,49,PE
141349481,180160,285,63172,2tr,48,FC
141349486,180160,285,63172,2tr,50,PD
141349329,180160,285,49651,1tr,10,RB
141349327,180160,285,69325,1tr,8,RB
141349322,180160,285,85423,1tr,6,FR
141349321,180160,285,63110,1tr,4,ZF
141349409,180160,285,38219,2tr,2,FR
141382729,180160,285,38279,2tr,46,CV
141382727,180160,285,63110,2tr,42,CV
141349401,180160,285,69325,1tr,45,PE
141382724,180160,285,37655,1tr,40,CA
141382722,180160,285,54424,1tr,18,CA
141349316,180160,285,54424,1tr,1,FR
141349314,180160,285,54424,1tr,1,RB
141349319,180160,285,71892,1tr,3,PE
141349318,180160,285,71892,1tr,3,FR
141349398,180160,285,63110,1tr,44,PE
141349418,180160,285,38219,2tr,7,PE
141349414,180160,285,37655,2tr,6,PE
141349415,180160,285,54424,2tr,6,PE
141349416,180160,285,85423,2tr,7,FR
141349390,180160,285,54424,1tr,40,FR
141349396,180160,285,85423,1tr,43,FR
141350896,180148,264,38229,2tr,26,ZG
141350897,180148,264,78891,1tr,4,CA
141350894,180148,264,54395,1tr,26,ZG
141350899,180148,264,54395,2tr,12,CA
141350819,180148,264,73375,2tr,24,PE
141350709,180148,264,38229,1tr,19,PE
141350812,180148,264,52190,2tr,21,PE
141350813,180148,264,38398,2tr,21,FR
141350704,180148,264,78891,1tr,17,ZT
141350705,180148,264,38398,1tr,18,PE
141350817,180148,264,38067,2tr,22,PE
141350700,180148,264,38398,1tr,15,PE
141350815,180148,264,88056,2tr,22,ZB
141350689,180148,264,38398,1tr,9,FR
141350687,180148,264,52190,1tr,8,PE
141350686,180148,264,75295,1tr,8,ZF
141350681,180148,264,42500,1tr,5,PE
141350680,180148,264,38229,1tr,5,FC
141350733,180148,264,73375,1tr,33,PE
141350730,180148,264,54395,1tr,29,RB
141350737,180148,264,78891,1tr,34,FC
141350736,180148,264,52190,1tr,34,RB
141350829,180148,264,52190,2tr,28,RB
141350734,180148,264,42500,1tr,33,FC
141350827,180148,264,38398,2tr,28,FC
141350826,180148,264,88056,2tr,27,PE
141350825,180148,264,38398,2tr,26,UP
141350824,180148,264,38229,2tr,26,X3
141350822,180148,264,38067,2tr,25,ZD
141350821,180148,264,88056,2tr,24,ZT
141350820,180148,264,38067,2tr,24,RB
141350739,180148,264,54395,1tr,35,RB
141350691,180148,264,52618,1tr,9,ZD
141350692,180148,264,73375,1tr,10,IM
141350693,180148,264,38398,1tr,10,PE
141350695,180148,264,52618,1tr,11,PE
141350696,180148,264,75295,1tr,13,ZT
141350697,180148,264,75295,1tr,13,ZF
141350699,180148,264,52190,1tr,14,PE
141350725,180148,264,52190,1tr,24,FR
141350726,180148,264,52190,1tr,25,PE
141350727,180148,264,38398,1tr,25,RB
141350722,180148,264,42500,1tr,23,RB
141350723,180148,264,88056,1tr,24,PE
141350838,180148,264,38067,2tr,33,ZF
141350781,180148,264,54395,2tr,4,PE
141350728,180148,264,54395,1tr,26,X3
141350846,180148,264,75295,2tr,38,ZD
141350840,180148,264,38067,2tr,34,PE
141350843,180148,264,88056,2tr,35,PE
141350842,180148,264,88056,2tr,34,ZB
141350849,180148,264,38229,2tr,39,RB
141350751,180148,264,75295,1tr,40,PE
141350706,180148,264,52618,1tr,19,PE
141350752,180148,264,38398,1tr,40,PE
141350755,180148,264,38229,1tr,41,PE
141350754,180148,264,52190,1tr,41,PE
141350757,180148,264,52618,1tr,42,FC
141350810,180148,264,38398,2tr,19,ZB
141350811,180148,264,75295,2tr,20,ZD
141350701,180148,264,38229,1tr,15,RB
141350856,180148,264,38315,2tr,42,FC
141350854,180148,264,38067,2tr,41,PE
141350853,180148,264,38315,2tr,40,PE
141350850,180148,264,38229,2tr,39,PE
141350851,180148,264,54395,2tr,39,RB
141350858,180148,264,42500,2tr,43,PE
141350743,180148,264,38229,1tr,36,FR
141350746,180148,264,75295,1tr,38,ZF
141350748,180148,264,88056,1tr,39,PE
141350749,180148,264,78891,1tr,39,FR
141350862,180148,264,75295,2tr,45,PE
141350861,180148,264,38229,2tr,44,RB
141350860,180148,264,38315,2tr,44,PE
141350867,180148,264,38398,2tr,34,ZB
141350864,180148,264,42500,2tr,46,PE
141350679,180148,264,73375,1tr,5,PE
141350675,180148,264,78891,1tr,4,FC
141350672,180148,264,54395,1tr,2,PE
141350777,180148,264,42500,2tr,2,RB
141350776,180148,264,73375,2tr,2,PE
141350774,180148,264,42500,2tr,1,RB
141350773,180148,264,88056,2tr,1,ZF
141350772,180148,264,52618,1tr,48,PE
141350771,180148,264,42500,1tr,48,PE
141350803,180148,264,52190,2tr,14,FR
141350779,180148,264,38398,2tr,4,PE
141350794,180148,264,38398,2tr,10,PE
141350797,180148,264,52618,2tr,10,RB
141350796,180148,264,75295,2tr,10,PE
141350791,180148,264,88056,2tr,9,ZD
141350790,180148,264,54395,2tr,9,RB
141350799,180148,264,54395,2tr,11,FC
141350798,180148,264,88056,2tr,10,ZB
141350769,180148,264,42500,1tr,47,PE
141350762,180148,264,54395,1tr,43,ZD
141350763,180148,264,88056,1tr,44,PE
141350767,180148,264,78891,1tr,46,ZD
141350784,180148,264,42500,2tr,6,FR
141350785,180148,264,88056,2tr,7,PE
141350782,180148,264,38398,2tr,6,RB
141350780,180148,264,38398,2tr,4,PE
141350831,180148,264,75295,2tr,30,FR
141350832,180148,264,38067,2tr,30,ZF
141350789,180148,264,75295,2tr,8,PE
141350808,180148,264,73375,2tr,18,PE
141350719,180148,264,38398,1tr,22,PE
141350836,180148,264,75295,2tr,33,RB
141350715,180148,264,52618,1tr,21,PE
141350717,180148,264,38229,1tr,21,FR
141350837,180148,264,42500,2tr,33,PE
141350805,180148,264,42234,2tr,15,GS
141350713,180148,264,88056,1tr,20,PE
141350712,180148,264,88056,1tr,20,FR
141350895,180148,288,89898,2tr,15,ZG
141350898,180148,288,51194,1tr,9,CA
141350818,180148,288,89883,2tr,22,PE
141350708,180148,288,89224,1tr,19,RB
141350707,180148,288,51194,1tr,19,PE
141350816,180148,288,61149,2tr,22,UP
141350703,180148,288,80431,1tr,16,PE
141350814,180148,288,89224,2tr,21,FC
141350688,180148,288,51194,1tr,9,FC
141350685,180148,288,89224,1tr,7,PE
141350684,180148,288,61149,1tr,6,PE
141350683,180148,288,51194,1tr,6,RB
141350682,180148,288,51194,1tr,6,ZF
141350732,180148,288,61149,1tr,33,PE
141350731,180148,288,51194,1tr,30,RB
141350735,180148,288,89226,1tr,34,PE
141350828,180148,288,72097,2tr,28,FR
141350738,180148,288,80431,1tr,34,FR
141350823,180148,288,82928,2tr,26,GS
141350690,180148,288,77556,1tr,9,DD
141350694,180148,288,86932,1tr,11,PE
141350698,180148,288,68830,1tr,14,PE
141350724,180148,288,89898,1tr,24,FC
141350833,180148,288,51194,2tr,31,PE
141350720,180148,288,61149,1tr,23,RB
141350721,180148,288,61149,1tr,23,PE
141350839,180148,288,61149,2tr,34,PE
141350729,180148,288,77556,1tr,26,GS
141350845,180148,288,72097,2tr,37,ZF
141350844,180148,288,61149,2tr,37,IM
141350847,180148,288,89883,2tr,38,PE
141350841,180148,288,89883,2tr,34,PE
141350848,180148,288,80779,2tr,38,RB
141350750,180148,288,68830,1tr,39,FC
141350753,180148,288,86932,1tr,41,ZF
141350756,180148,288,86932,1tr,41,FR
141350759,180148,288,89224,1tr,42,PE
141350758,180148,288,68830,1tr,42,RB
141350702,180148,288,80779,1tr,15,RB
141350714,180148,288,72097,1tr,21,PE
141350857,180148,288,80431,2tr,43,PE
141350855,180148,288,80431,2tr,42,FR
141350852,180148,288,72097,2tr,39,RB
141350859,180148,288,89224,2tr,44,PE
141350742,180148,288,89898,1tr,36,FC
141350740,180148,288,89226,1tr,35,RB
141350741,180148,288,68830,1tr,35,IM
141350747,180148,288,89224,1tr,39,RB
141350744,180148,288,80431,1tr,37,PE
141350745,180148,288,86932,1tr,37,IM
141350863,180148,288,89914,2tr,46,PE
141350866,180148,288,89224,2tr,46,PE
141350865,180148,288,89224,2tr,46,RB
141350900,180148,288,89224,2tr,29,CA
141350678,180148,288,80431,1tr,5,FR
141350676,180148,288,86932,1tr,4,IM
141350677,180148,288,89224,1tr,5,FC
141350674,180148,288,86932,1tr,3,FR
141350673,180148,288,61149,1tr,3,PE
141350671,180148,288,72097,1tr,0,PE
141350775,180148,288,89226,2tr,1,RB
141350770,180148,288,61149,1tr,48,RB
141350830,180148,288,89224,2tr,28,FC
141350778,180148,288,89883,2tr,2,PE
141350795,180148,288,51194,2tr,10,PE
141350802,180148,288,80431,2tr,13,FR
141350793,180148,288,61149,2tr,10,IM
141350792,180148,288,61149,2tr,9,PE
141350710,180148,288,89224,1tr,20,PE
141350768,180148,288,89898,1tr,47,PE
141350760,180148,288,86932,1tr,43,ZF
141350761,180148,288,82928,1tr,43,DD
141350764,180148,288,51194,1tr,44,RB
141350765,180148,288,80779,1tr,45,ZF
141350766,180148,288,82928,1tr,46,DD
141350786,180148,288,61149,2tr,7,PE
141350787,180148,288,80431,2tr,8,RB
141350783,180148,288,72097,2tr,6,FC
141350788,180148,288,89898,2tr,8,PE
141350834,180148,288,80431,2tr,31,RB
141350835,180148,288,89898,2tr,32,PE
141350809,180148,288,86932,2tr,19,PE
141350718,180148,288,89224,1tr,21,FC
141350801,180148,288,86932,2tr,13,PE
141350800,180148,288,89883,2tr,11,FR
141350716,180148,288,86932,1tr,21,FC
141350711,180148,288,72097,1tr,20,FC
141350804,180148,288,89898,2tr,15,X3
141350807,180148,288,89883,2tr,18,RB
141350806,180148,288,72097,2tr,17,PE
119072098,180048,282,68925,2tr,27,FC
119072058,180048,282,63013,2tr,8,PE
119072059,180048,282,78994,2tr,9,PE
119072054,180048,282,51779,2tr,5,PE
119072055,180048,282,36790,2tr,5,RB
119072056,180048,282,38138,2tr,6,ZF
119072057,180048,282,51779,2tr,7,RB
119072050,180048,282,63013,2tr,0,FR
119072052,180048,282,50294,2tr,0,PE
119072053,180048,282,51779,2tr,2,PE
119072114,180048,282,79947,2tr,38,PE
119072116,180048,282,50294,2tr,38,PE
119072112,180048,282,52950,2tr,38,DD
119072118,180048,282,51779,2tr,39,FC
119072029,180048,282,37851,1tr,39,FC
119072105,180048,282,50294,2tr,33,FC
119072102,180048,282,63219,2tr,32,PE
119072100,180048,282,63219,2tr,29,ZF
119072101,180048,282,78994,2tr,31,RB
119072022,180048,282,84263,1tr,37,RB
119072025,180048,282,63013,1tr,38,FC
119072108,180048,282,63013,2tr,36,ZD
119072109,180048,282,38138,2tr,37,FC
119071989,180048,282,63013,1tr,20,PE
119071988,180048,282,84263,1tr,20,FR
119072027,180048,282,78994,1tr,39,PE
119071982,180048,282,78994,1tr,17,PE
119071981,180048,282,36790,1tr,16,RB
119071980,180048,282,38138,1tr,16,PE
119071986,180048,282,38138,1tr,19,PE
119071984,180048,282,68925,1tr,17,FC
119072039,180048,282,84861,1tr,42,FC
119072031,180048,282,36790,1tr,40,FC
119072037,180048,282,78994,1tr,41,FR
119072035,180048,282,84861,1tr,41,PE
119072087,180048,282,63219,2tr,22,ZD
119072083,180048,282,38138,2tr,21,UP
119072082,180048,282,63219,2tr,20,X2
119072080,180048,282,78994,2tr,20,PE
119072124,180048,282,63219,2tr,44,PE
119072125,180048,282,38138,2tr,44,ZB
119071996,180048,282,52950,1tr,24,GS
119072127,180048,282,84263,2tr,45,FC
119072120,180048,282,63013,2tr,39,FC
119071991,180048,282,63013,1tr,20,FC
119071993,180048,282,38138,1tr,22,FR
119072007,180048,282,84861,1tr,30,PE
119072006,180048,282,69240,1tr,30,PE
119072005,180048,282,63013,1tr,29,FR
119072004,180048,282,50294,1tr,28,IM
119072003,180048,282,68925,1tr,28,RB
119072001,180048,282,37851,1tr,27,PE
119072000,180048,282,37851,1tr,26,PE
119072129,180048,282,78994,2tr,47,PE
120204725,180048,282,63013,1tr,38,CA
120204727,180048,282,50294,2tr,34,CA
120204722,180048,282,63219,2tr,20,ZG
119072091,180048,282,63219,2tr,23,FR
119072092,180048,282,68925,2tr,24,ZT
119072093,180048,282,51779,2tr,25,ZF
119072094,180048,282,36790,2tr,26,FR
120204728,180048,282,84263,2tr,45,CA
119072097,180048,282,63219,2tr,27,PE
119071961,180048,282,63013,1tr,4,FR
119071965,180048,282,84861,1tr,8,PE
119071967,180048,282,84861,1tr,8,FC
119071995,180048,282,63013,1tr,23,RB
119071968,180048,282,78994,1tr,10,PE
119072011,180048,282,63013,1tr,32,RB
119072013,180048,282,63013,1tr,32,FC
119072016,180048,282,84861,1tr,35,FR
119072019,180048,282,36790,1tr,36,FR
119072088,180048,282,51779,2tr,22,PE
119071973,180048,282,50294,1tr,11,FC
119071970,180048,282,78994,1tr,10,FR
119071975,180048,282,63013,1tr,12,PE
119071978,180048,282,38138,1tr,15,ZF
119072065,180048,282,51779,2tr,12,RB
119072064,180048,282,36790,2tr,11,FR
119072066,180048,282,63219,2tr,12,ZD
119072061,180048,282,50294,2tr,10,ZF
119072062,180048,282,63013,2tr,10,RB
119072068,180048,282,78994,2tr,12,FR
119072132,180048,282,36790,2tr,47,FC
119072076,180048,282,50294,2tr,18,PE
119072077,180048,282,69240,2tr,18,ZF
119072075,180048,282,63013,2tr,16,FR
119072073,180048,282,51779,2tr,16,PE
119072070,180048,282,68925,2tr,15,PE
119072071,180048,282,50294,2tr,15,PE
119072078,180048,282,51779,2tr,19,RB
119071953,180048,282,63013,1tr,1,FR
119071957,180048,282,63013,1tr,3,FR
119072048,180048,282,69240,1tr,47,ZF
119072043,180048,282,50294,1tr,43,PE
119072041,180048,282,68925,1tr,43,FC
119072047,180048,282,38138,1tr,46,FR
119072099,180048,265,72099,2tr,28,PE
119072051,180048,265,69209,2tr,0,RB
119072115,180048,265,39137,2tr,38,RB
119072117,180048,265,63003,2tr,38,FR
119072111,180048,265,70874,2tr,38,RB
119072110,180048,265,50353,2tr,37,FR
119072113,180048,265,50346,2tr,38,ZD
119072119,180048,265,69186,2tr,39,FR
119072106,180048,265,69209,2tr,35,RB
119072028,180048,265,69209,1tr,39,FR
119072089,180048,265,70874,2tr,23,PE
119072107,180048,265,68872,2tr,35,PE
119072104,180048,265,84679,2tr,33,FR
119072103,180048,265,53472,2tr,32,PE
119072021,180048,265,53472,1tr,37,RB
119072020,180048,265,70874,1tr,36,FC
119072023,180048,265,70874,1tr,37,RB
119072024,180048,265,70874,1tr,37,FR
119072026,180048,265,50353,1tr,38,ZF
119071983,180048,265,84679,1tr,17,FR
119072131,180048,265,69186,2tr,47,FR
119072130,180048,265,69186,2tr,43,IM
119071987,180048,265,68773,1tr,20,FC
119071985,180048,265,50961,1tr,18,ZF
119072038,180048,265,53472,1tr,42,FR
119072032,180048,265,50961,1tr,40,FC
119072033,180048,265,53472,1tr,40,ZF
119072030,180048,265,50346,1tr,39,FR
119072036,180048,265,50346,1tr,41,FC
119072034,180048,265,63003,1tr,41,PE
119072086,180048,265,68872,2tr,22,DD
119072085,180048,265,72099,2tr,22,PE
119072084,180048,265,50353,2tr,21,PE
119072128,180048,265,63003,2tr,47,PE
119071999,180048,265,68723,1tr,26,PE
119072081,180048,265,68872,2tr,20,GS
119071994,180048,265,70874,1tr,23,RB
119072126,180048,265,69186,2tr,45,FR
119071997,180048,265,50353,1tr,25,X1
119071990,180048,265,50346,1tr,20,FR
119072121,180048,265,50346,2tr,39,PE
119071992,180048,265,63003,1tr,22,FC
119072009,180048,265,68723,1tr,31,ZF
119072008,180048,265,63003,1tr,30,ZD
119072002,180048,265,68723,1tr,28,RB
119071998,180048,265,70874,1tr,25,UP
120204724,180048,265,68773,1tr,35,CA
120204726,180048,265,68723,1tr,46,CA
120204721,180048,265,50353,1tr,24,ZG
120204723,180048,265,50961,1tr,5,CA
119072090,180048,265,50346,2tr,23,FC
120204729,180048,265,50353,2tr,46,CA
119072095,180048,265,50961,2tr,26,FC
119072096,180048,265,84679,2tr,27,FR
119071960,180048,265,50961,1tr,4,FC
119071963,180048,265,53472,1tr,7,PE
119071962,180048,265,50353,1tr,7,PE
119071964,180048,265,69209,1tr,8,PE
119071966,180048,265,63003,1tr,8,FR
119071969,180048,265,70874,1tr,10,FC
119072010,180048,265,53472,1tr,32,PE
119072012,180048,265,70874,1tr,32,FR
119072014,180048,265,50346,1tr,33,PE
119072015,180048,265,68773,1tr,35,FC
119072017,180048,265,50346,1tr,36,PE
119072018,180048,265,50961,1tr,36,RB
119072122,180048,265,69186,2tr,40,FC
119071972,180048,265,63003,1tr,10,FR
119071971,180048,265,63003,1tr,10,RB
119071976,180048,265,63003,1tr,13,PE
119071977,180048,265,68773,1tr,13,PE
119071974,180048,265,68773,1tr,11,RB
119071979,180048,265,68723,1tr,16,PE
119072067,180048,265,53472,2tr,12,FC
119072060,180048,265,84679,2tr,9,PE
119072063,180048,265,68773,2tr,11,FC
119072069,180048,265,63003,2tr,14,PE
119072133,180048,265,50961,2tr,48,PE
119072074,180048,265,50346,2tr,16,FC
119072072,180048,265,53472,2tr,16,PE
119072079,180048,265,50346,2tr,20,PE
119071958,180048,265,69209,1tr,4,RB
119071959,180048,265,53472,1tr,4,RB
119071952,180048,265,50961,1tr,1,PE
119071954,180048,265,50961,1tr,1,FC
119071955,180048,265,68773,1tr,2,RB
119071956,180048,265,50961,1tr,3,FC
119072049,180048,265,70874,2tr,0,FC
119072042,180048,265,50346,1tr,43,ZD
119072040,180048,265,70874,1tr,43,FR
119072046,180048,265,68723,1tr,45,FC
119072045,180048,265,70874,1tr,44,IM
119072044,180048,265,53472,1tr,44,PE
105677093,179923,316,69141,2tr,32,PE
105676987,179923,316,80319,1tr,6,RB
105677024,179923,316,83688,1tr,26,FC
105677088,179923,316,69141,2tr,27,FR
105680901,179923,316,83688,2tr,11,CA
105677084,179923,316,80553,2tr,24,FC
105677087,179923,316,78967,2tr,27,PE
105677086,179923,316,78716,2tr,24,FC
105677080,179923,316,80319,2tr,22,FC
105677082,179923,316,38515,2tr,23,PE
105677049,179923,316,37816,1tr,46,PE
105677029,179923,316,80553,1tr,30,PE
105677108,179923,316,38630,2tr,43,FR
105676986,179923,316,80319,1tr,5,FC
105680899,179923,316,80319,2tr,21,CV
105677104,179923,316,69141,2tr,40,PE
105677022,179923,316,80553,1tr,26,FR
105677020,179923,316,37816,1tr,26,FC
105677100,179923,316,50321,2tr,39,PE
105676985,179923,316,37816,1tr,5,FC
105677102,179923,316,78716,2tr,39,PE
105677103,179923,316,78716,2tr,39,PE
105680898,179923,316,78716,2tr,6,CA
105677048,179923,316,80553,1tr,46,RB
105677007,179923,316,78967,1tr,18,PE
105677006,179923,316,72281,1tr,17,PE
105677002,179923,316,78716,1tr,15,FC
105677067,179923,316,78967,2tr,9,ZD
105677040,179923,316,80319,1tr,37,PE
105677065,179923,316,78967,2tr,7,PE
105677064,179923,316,83688,2tr,7,PE
105677063,179923,316,78716,2tr,6,FC
105677044,179923,316,72018,1tr,43,GS
105677061,179923,316,72018,2tr,5,DD
105676988,179923,316,80319,1tr,6,PE
105677015,179923,316,78716,1tr,23,RB
105677068,179923,316,78967,2tr,10,PE
105677036,179923,316,37816,1tr,35,PE
105677018,179923,316,37816,1tr,24,FR
105677099,179923,316,38630,2tr,38,PE
105677096,179923,316,80553,2tr,36,FR
105677097,179923,316,80553,2tr,38,FR
105677077,179923,316,78967,2tr,18,FR
105677047,179923,316,72281,1tr,46,RB
105677090,179923,316,69141,2tr,27,ZB
105677091,179923,316,77529,2tr,30,PE
105676999,179923,316,72281,1tr,12,FR
105677051,179923,316,78967,1tr,46,FR
105677038,179923,316,37816,1tr,37,FR
105677034,179923,316,80553,1tr,34,FR
105676991,179923,316,78716,1tr,8,PE
105676992,179923,316,69141,1tr,8,IM
105677110,179923,316,78967,2tr,44,FR
105677030,179923,316,80553,1tr,31,PE
105676995,179923,316,78967,1tr,10,FR
105677032,179923,316,72281,1tr,31,PE
105677114,179923,316,78716,2tr,48,PE
105677016,179923,316,78716,1tr,23,PE
105677071,179923,316,83688,2tr,13,FC
105677058,179923,316,80553,2tr,4,PE
105677073,179923,316,77529,2tr,14,PE
105677012,179923,316,78967,1tr,20,PE
105677075,179923,316,72018,2tr,16,GS
105677010,179923,316,80553,1tr,19,FC
105677105,179923,316,77529,2tr,41,PE
105677053,179923,316,80553,2tr,2,PE
105677050,179923,316,83688,1tr,46,PE
105676997,179923,316,83688,1tr,11,FC
105677057,179923,316,80553,2tr,4,PE
105677054,179923,316,80319,2tr,2,PE
105677055,179923,316,50326,2tr,3,FR
105677074,179923,277,37718,2tr,16,X3
105676993,179923,277,37688,1tr,8,PE
105676981,179923,277,37718,1tr,0,FR
105677026,179923,277,37688,1tr,29,ZF
105677089,179923,277,73974,2tr,27,FC
105677046,179923,277,73617,1tr,44,UP
105680900,179923,277,61106,2tr,43,CV
105677085,179923,277,80583,2tr,24,FR
105677081,179923,277,73974,2tr,22,FR
105677083,179923,277,50317,2tr,24,FR
105677028,179923,277,80583,1tr,30,PE
105677109,179923,277,61106,2tr,43,FC
105677017,179923,277,73974,1tr,24,FC
105677023,179923,277,80583,1tr,26,FC
105677021,179923,277,50317,1tr,26,PE
105677107,179923,277,78235,2tr,43,FC
105677027,179923,277,37718,1tr,30,RB
105677101,179923,277,73855,2tr,39,PE
105677025,179923,277,80583,1tr,26,FR
105677005,179923,277,50317,1tr,16,PE
105677004,179923,277,80583,1tr,16,FR
105676984,179923,277,61106,1tr,2,FR
105676983,179923,277,50317,1tr,2,PE
105676982,179923,277,61106,1tr,1,PE
105677069,179923,277,83257,2tr,11,ZF
105677041,179923,277,68929,1tr,40,ZF
105677001,179923,277,80583,1tr,15,ZF
105677043,179923,277,37718,1tr,42,PE
105677042,179923,277,73855,1tr,41,RB
105677009,179923,277,61106,1tr,19,FR
105677008,179923,277,80583,1tr,19,PE
105680896,179923,277,83257,1tr,43,ZG
105677000,179923,277,73974,1tr,13,FC
105677013,179923,277,61106,1tr,21,PE
105677003,179923,277,80583,1tr,15,FR
105677062,179923,277,61106,2tr,6,FR
105677019,179923,277,80583,1tr,25,PE
105677011,179923,277,68929,1tr,20,PE
105677052,179923,277,80583,1tr,47,FC
105677098,179923,277,50317,2tr,38,FC
105677066,179923,277,80583,2tr,9,PE
105677094,179923,277,61106,2tr,35,RB
105677095,179923,277,50317,2tr,36,FC
105677092,179923,277,68929,2tr,30,ZF
105676998,179923,277,37688,1tr,11,FR
105677039,179923,277,61106,1tr,37,FC
105677014,179923,277,73855,1tr,22,PE
