Atleta,Rodada,Clube,Participou,Posicao,Jogos,Pontos,PontosMedia,Preco,PrecoVariacao,Partida,Mando,Titular,Substituido,TempoJogado,Nota,FS,PE,A,FT,FD,FF,G,I,PP,RB,FC,GC,CA,CV,SG,DD,DP,GS
86761,7,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86761,8,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86761,9,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86761,10,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86761,11,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86761,12,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86761,13,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86761,14,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86761,15,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86761,16,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86761,17,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86761,18,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86761,19,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86761,20,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86761,21,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86761,22,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86761,23,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86761,24,,0,,0,0,0,1,0,298,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86762,0,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86762,1,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86762,2,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86762,3,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86762,4,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86762,5,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86762,6,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86762,7,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86762,8,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86762,9,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86762,10,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86762,11,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86762,12,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86762,13,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86762,14,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86762,15,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86762,16,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86762,17,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86762,18,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86762,19,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86762,20,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86762,21,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86762,22,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86762,23,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86762,24,,0,,0,0,0,1,0,298,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86763,0,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86763,1,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86763,2,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86763,3,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86763,4,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86763,5,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86763,6,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86763,7,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86763,8,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86763,9,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86763,10,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86763,11,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86763,12,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86763,13,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86763,14,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86763,15,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86763,16,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86763,17,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86763,18,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86763,19,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86763,20,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86763,21,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86763,22,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86763,23,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86763,24,,0,,0,0,0,1,0,298,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86764,0,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86764,1,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86764,2,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86764,3,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86764,4,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86764,5,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86764,6,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86764,7,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86764,8,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86764,9,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86764,10,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86764,11,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86764,12,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86764,13,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86764,14,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86764,15,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86764,16,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86764,17,293,0,2,0,0,0,1,0,180129,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86764,18,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86764,19,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86764,20,293,1,2,1,0,0,0.81,-0.19,179910,0,0,1,0.388888888888889,5.5,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
86764,21,293,1,2,2,5.1,2.55,1.79,0.98,179926,1,0,1,0.211111111111111,6,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
86764,22,293,1,2,3,3.9,3,1.74,-0.05,179951,0,0,1,0.366666666666667,5.5,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
86764,23,293,1,2,4,2.2,2.8,1.53,-0.21,179967,1,0,1,0.0444444444444445,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
86764,24,293,1,2,5,0.4,2.32,1.26,-0.27,179990,0,0,1,0.255555555555556,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
86764,25,293,1,2,6,5.1,2.78,2.15,0.89,180001,1,0,1,0.344444444444444,6,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
86764,26,293,1,2,7,-0.1,2.37,1.32,-0.83,180021,0,0,1,0.166666666666667,5.5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86764,27,293,0,2,7,0,2.37,1.32,0,180069,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86764,28,,0,,7,0,2.37,1.32,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86764,29,,0,,7,0,2.37,1.32,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86764,30,,0,,7,0,2.37,1.32,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86764,31,,0,,7,0,2.37,1.32,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86764,32,,0,,7,0,2.37,1.32,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86764,33,,0,,7,0,2.37,1.32,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86765,0,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86765,1,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86765,2,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86765,3,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86765,4,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86765,5,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86765,6,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86765,7,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86765,8,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86765,9,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86765,10,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86765,11,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86765,12,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86765,13,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86765,14,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86765,15,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86765,16,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86765,17,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86765,18,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86765,19,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86765,20,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86765,21,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86765,22,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86765,23,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86765,24,,0,,0,0,0,1,0,298,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86767,0,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86767,1,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86767,2,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86767,3,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86767,4,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86767,5,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86767,6,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86767,7,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86767,8,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86767,9,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86767,10,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86767,11,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86767,12,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86767,13,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86767,14,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86767,15,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86767,16,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86767,17,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86767,18,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86767,19,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86767,20,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86767,21,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86767,22,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86767,23,,0,,0,0,0,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86767,24,,0,,0,0,0,1,0,298,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86792,0,,0,,0,0,0,2,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86792,1,287,0,4,0,0,0,2,0,179879,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86792,2,287,1,4,1,0.4,0.4,1.72,-0.28,179888,1,0,1,0.233333333333333,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
86792,3,,0,,1,0,0.4,1.72,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86792,4,,0,,1,0,0.4,1.72,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86792,5,287,1,4,2,-0.6,-0.1,1.31,-0.41,179939,1,1,1,0.833333333333333,5,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
86792,6,287,0,4,2,0,-0.1,1.31,0,179958,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86792,7,,0,,2,0,-0.1,1.31,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86792,8,,0,,2,0,-0.1,1.31,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86792,9,,0,,2,0,-0.1,1.31,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86792,10,,0,,2,0,-0.1,1.31,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86792,11,,0,,2,0,-0.1,1.31,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86792,12,,0,,2,0,-0.1,1.31,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86792,13,,0,,2,0,-0.1,1.31,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86792,14,,0,,2,0,-0.1,1.31,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86792,15,,0,,2,0,-0.1,1.31,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86792,16,,0,,2,0,-0.1,1.31,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86792,17,,0,,2,0,-0.1,1.31,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86792,18,,0,,2,0,-0.1,1.31,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86792,19,,0,,2,0,-0.1,1.31,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86792,20,,0,,2,0,-0.1,1.31,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86792,21,,0,,2,0,-0.1,1.31,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86792,22,,0,,2,0,-0.1,1.31,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86792,23,,0,,2,0,-0.1,1.31,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86792,24,,0,,2,0,-0.1,1.31,0,136,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86820,1,,0,,0,0,0,2,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86820,2,,0,,0,0,0,2,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86820,3,294,0,2,0,0,0,2,0,179896,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86820,4,,0,,0,0,0,2,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86820,5,,0,,0,0,0,2,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86820,6,294,0,2,0,0,0,2,0,179952,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86820,7,294,0,2,0,0,0,2,0,179981,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86820,8,294,1,2,1,4.8,4.8,2.68,0.68,180010,0,1,0,1,6,2,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0
86820,9,294,1,2,2,4,4.4,2.9,0.22,180022,1,1,0,1,7,3,4,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0
86820,10,294,1,2,3,1.2,3.33,2.6,-0.3,180037,1,1,0,1,6,1,4,0,0,1,1,0,1,0,1,2,0,0,0,0,0,0,0
86820,11,294,0,2,3,0,3.33,2.6,0,180040,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86820,12,294,0,2,3,0,3.33,2.6,0,180061,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86820,13,294,1,2,4,6,4,3.64,1.04,180071,1,1,0,1,5.5,0,4,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
86820,14,294,1,2,5,3.1,3.82,3.34,-0.3,180083,0,1,0,1,6,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
86820,15,294,1,2,6,0.8,3.32,3.02,-0.32,180102,1,1,1,0.5,5.5,1,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
86820,16,294,1,2,7,4.6,3.5,3.74,0.72,180118,1,0,1,0.5,6,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
86820,17,294,1,2,8,5.2,3.71,4.11,0.37,180128,0,1,0,1,4,2,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
86820,18,,0,,8,0,3.71,4.11,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86820,19,,0,,8,0,3.71,4.11,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86820,20,,0,,8,0,3.71,4.11,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86820,21,294,0,2,8,0,3.71,4.11,0,179924,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86820,22,,0,,8,0,3.71,4.11,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86820,23,,0,,8,0,3.71,4.11,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86820,24,,0,,8,0,3.71,4.11,0,266,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86820,25,,0,,8,0,3.71,4.11,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86820,26,,0,,8,0,3.71,4.11,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86820,27,294,0,2,8,0,3.71,4.11,0,180076,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86820,28,,0,,8,0,3.71,4.11,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86820,29,,0,,8,0,3.71,4.11,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86820,30,,0,,8,0,3.71,4.11,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86820,31,,0,,8,0,3.71,4.11,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86820,32,294,0,2,8,0,3.71,4.11,0,180189,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86820,33,,0,,8,0,3.71,4.11,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
